group_id,service_time
7,00:06:04
17,00:04:54
19,00:02:09
22,00:00:18
30,00:01:13
31,00:00:53
32,00:06:52
39,00:01:36
42,00:02:48
44,00:03:33
53,00:01:56
54,00:07:10
60,00:03:13
64,00:02:42
72,00:02:57
73,00:02:07
78,00:04:10
84,00:00:59
92,00:02:38
100,00:01:19
106,00:02:15
109,00:01:34
113,00:03:54
115,00:01:02
116,00:04:21
117,00:00:39
129,00:01:45
133,00:01:35
138,00:00:27
139,00:03:10
144,00:01:46
146,00:01:34
148,00:02:14
149,00:03:47
163,00:05:43
165,00:01:49
176,00:03:28
178,00:05:04
186,00:01:49
189,00:01:22
195,00:01:22
196,00:02:21
197,00:04:10
201,00:01:47
205,00:01:47
212,00:01:52
215,00:02:52
217,00:01:28
219,00:04:03
224,00:00:53
230,00:01:48
232,00:04:40
234,00:02:45
236,00:06:06
241,00:04:49
243,00:01:32
248,00:06:11
279,00:01:21
288,00:02:09
292,00:02:09
296,00:01:55
304,00:02:16
308,00:05:08
312,00:03:30
333,00:02:37
336,00:03:42
337,00:02:12
349,00:03:02
357,00:02:17
358,00:02:59
363,00:08:03
369,00:03:48
370,00:00:46
376,00:01:29
382,00:11:55
404,00:01:53
406,00:02:11
413,00:01:12
416,00:02:34
418,00:02:21
421,00:02:51
422,00:02:06
426,00:02:26
429,00:03:28
432,00:00:31
441,00:06:13
442,00:01:30
446,00:02:13
450,00:00:55
451,00:02:21
456,00:03:01
464,00:01:09
466,00:07:05
476,00:03:02
477,00:02:51
478,00:08:17
489,00:03:53
491,00:05:44
504,00:02:52
506,00:03:07
512,00:04:37
521,00:02:08
528,00:02:49
529,00:02:38
535,00:03:32
537,00:06:14
541,00:04:33
544,00:05:43
568,00:01:49
569,00:05:56
573,00:03:05
579,00:03:04
584,00:07:25
593,00:01:06
603,00:02:07
604,00:03:28
610,00:03:25
620,00:05:27
624,00:05:31
625,00:02:39
629,00:02:53
636,00:04:15
643,00:03:41
644,00:02:57
645,00:04:17
