arrival_time,in_queue_time
10:24:07,00:00:00
10:36:57,00:00:00
10:45:57,00:00:00
10:50:44,00:00:00
10:53:11,00:00:00
10:53:44,00:00:00
10:55:10,00:00:00
10:55:24,00:00:00
10:56:33,00:00:00
11:00:04,00:00:00
11:00:20,00:00:00
11:01:01,00:00:00
11:01:29,00:01:06
11:01:48,00:00:49
11:01:50,00:01:08
11:02:53,00:01:23
11:03:21,00:01:06
11:07:04,00:00:00
11:07:50,00:00:00
11:08:20,00:00:00
11:08:38,00:00:00
11:10:12,00:00:00
11:13:12,00:00:00
11:13:13,00:00:00
11:13:51,00:00:00
11:14:50,00:00:00
11:15:21,00:00:22
11:15:29,00:00:32
11:15:37,00:00:35
11:16:17,00:00:57
11:17:07,00:00:12
11:17:18,00:00:27
11:17:20,00:01:31
11:17:44,00:01:40
11:18:04,00:01:30
11:18:16,00:01:48
11:18:20,00:02:35
11:20:00,00:01:44
11:20:58,00:02:01
11:21:06,00:03:00
11:21:29,00:03:00
11:21:40,00:02:55
11:22:12,00:03:24
11:23:34,00:02:28
11:23:43,00:02:32
11:23:49,00:03:33
11:23:56,00:04:26
11:24:01,00:04:34
11:24:09,00:04:26
11:24:32,00:04:18
11:24:34,00:05:47
11:24:54,00:06:33
11:25:22,00:06:41
11:25:55,00:07:13
11:26:15,00:08:43
11:26:17,00:09:19
11:26:24,00:09:12
11:27:04,00:10:02
11:27:56,00:09:16
11:28:12,00:09:59
11:29:06,00:10:10
11:29:09,00:11:15
11:29:40,00:11:18
11:30:17,00:12:08
11:30:28,00:12:12
11:32:34,00:11:20
11:32:34,00:11:48
11:32:36,00:12:34
11:32:47,00:13:18
11:32:50,00:13:33
11:32:53,00:14:11
11:34:07,00:13:12
11:34:37,00:13:26
11:35:00,00:14:11
11:35:09,00:14:32
11:35:49,00:14:52
11:36:56,00:14:04
11:37:01,N/A
11:37:19,00:14:55
11:37:23,00:15:44
11:37:28,N/A
11:37:35,N/A
11:37:47,N/A
11:38:18,00:14:50
11:38:25,N/A
11:38:30,N/A
11:38:48,N/A
11:39:19,00:14:25
11:39:44,N/A
11:40:18,N/A
11:40:44,00:13:08
11:40:47,N/A
11:41:00,00:15:28
11:41:16,N/A
11:41:26,N/A
11:41:52,N/A
11:43:09,00:13:21
11:43:11,00:14:06
11:43:19,N/A
11:43:47,N/A
11:44:28,00:12:58
11:46:10,00:12:23
11:47:52,00:11:53
11:47:56,00:11:59
11:48:00,00:11:58
11:48:39,00:13:13
11:48:40,00:13:24
11:49:32,00:12:38
11:50:08,00:12:27
11:50:13,00:12:59
11:51:30,00:11:59
11:52:00,00:13:13
11:53:24,00:12:54
11:55:25,00:11:40
11:55:37,00:12:13
11:56:03,00:12:37
11:56:06,00:12:47
11:56:19,N/A
11:56:30,00:12:54
11:56:42,00:13:44
11:56:56,N/A
11:57:53,00:12:57
11:59:30,00:11:35
12:00:03,00:11:38
12:02:18,00:10:40
12:05:54,00:07:24
12:06:14,00:07:15
12:06:49,00:08:10
12:08:14,00:07:03
12:08:59,00:06:26
12:09:16,00:06:49
12:09:20,00:07:14
12:11:54,00:04:50
12:13:26,00:03:54
12:13:31,00:04:21
12:14:00,00:04:03
12:15:44,00:02:35
12:16:31,00:02:15
12:16:40,00:02:28
12:16:59,00:03:35
12:18:00,00:03:03
12:19:47,00:01:21
12:20:10,00:01:32
12:20:17,00:01:39
12:21:10,00:02:32
12:21:12,00:03:29
12:24:58,00:00:00
12:25:10,00:00:00
12:25:19,00:00:37
12:27:22,00:00:00
12:27:40,00:00:00
12:28:00,00:00:16
12:30:27,00:00:00
12:30:58,00:00:00
12:31:50,00:00:00
12:31:57,00:00:00
12:34:39,00:00:00
12:34:45,00:00:00
12:35:43,00:00:00
12:36:07,00:00:17
12:37:12,00:00:00
12:38:19,00:00:00
12:39:30,00:00:00
12:40:35,00:00:00
12:40:37,00:00:00
12:42:18,00:00:00
12:42:56,00:00:41
12:44:07,00:00:23
12:44:56,00:00:00
12:45:26,00:00:38
12:45:56,00:00:48
12:47:05,00:00:10
12:47:10,00:00:09
12:47:13,00:00:09
12:47:22,00:01:12
12:47:45,00:01:15
12:48:31,00:00:40
12:48:59,00:01:51
12:49:37,00:01:23
12:50:53,00:01:37
12:50:57,00:01:42
12:51:49,00:00:57
12:52:17,00:01:42
12:52:27,00:01:34
12:52:47,00:01:45
12:53:55,00:00:42
12:55:03,00:01:19
12:55:06,00:01:20
12:55:19,00:01:28
12:55:22,00:01:29
12:55:30,00:02:07
12:56:50,00:00:54
12:57:44,00:00:53
12:57:47,00:01:12
12:58:52,00:00:32
12:59:09,00:01:34
12:59:10,00:02:15
12:59:20,00:02:25
12:59:28,00:02:26
13:00:03,00:03:40
13:00:18,00:03:32
13:01:44,00:02:41
13:01:52,00:03:19
13:03:20,00:02:11
13:03:46,00:02:14
13:05:00,00:03:20
13:05:26,00:03:07
13:05:33,00:03:41
13:05:43,00:04:36
13:05:49,00:05:10
13:06:05,00:04:56
13:06:15,00:04:51
13:06:17,00:05:34
13:06:23,00:06:00
13:06:32,00:06:25
13:06:46,00:07:07
13:06:56,00:07:00
13:07:48,00:07:35
13:07:54,00:07:30
13:07:56,00:07:44
13:09:18,00:08:08
13:10:40,00:06:52
13:10:56,00:08:19
13:11:42,00:07:38
13:13:14,00:07:58
13:13:34,00:08:14
13:13:41,00:08:30
13:13:54,00:09:35
13:14:01,00:09:59
13:14:20,00:09:51
13:14:28,00:10:20
13:15:05,00:09:48
13:15:29,00:10:40
13:15:54,00:10:53
13:15:56,00:13:46
13:16:49,00:13:15
13:16:57,00:13:14
13:17:15,00:13:44
13:17:17,00:13:43
13:17:43,00:15:36
13:17:46,00:15:58
13:17:47,00:16:28
13:18:06,N/A
13:19:59,00:15:17
13:20:26,00:14:52
13:20:30,N/A
13:20:40,N/A
13:20:42,N/A
13:20:46,N/A
13:21:38,00:14:59
13:21:42,N/A
13:21:43,N/A
13:22:09,00:14:28
13:22:11,N/A
13:22:34,00:14:29
13:22:54,N/A
13:23:13,N/A
13:23:17,N/A
13:23:25,N/A
13:23:31,00:14:36
13:23:33,N/A
13:24:05,00:15:59
13:24:14,N/A
13:24:14,00:15:51
13:24:22,N/A
13:24:46,N/A
13:24:50,00:15:17
13:24:53,N/A
13:25:04,00:16:09
13:25:29,N/A
13:26:06,N/A
13:26:09,N/A
13:27:18,00:15:41
13:27:37,00:15:56
13:29:58,00:13:46
13:30:12,00:14:40
13:30:57,00:15:09
13:31:33,00:14:43
13:31:54,00:14:49
13:32:28,N/A
13:32:50,N/A
13:33:06,N/A
13:33:17,N/A
13:33:44,00:14:14
13:34:09,00:14:16
13:35:09,00:14:26
13:35:23,00:14:18
13:35:48,00:14:40
13:36:18,N/A
13:36:25,N/A
13:36:40,00:13:54
13:36:47,00:15:31
13:37:10,00:15:40
13:37:22,N/A
13:37:31,N/A
13:38:08,00:16:03
13:38:34,N/A
13:38:36,N/A
13:38:42,N/A
13:39:04,N/A
13:39:32,N/A
13:39:36,N/A
13:39:36,N/A
13:39:42,N/A
13:39:53,N/A
13:40:12,00:14:32
13:40:37,00:15:29
13:40:48,00:16:10
13:40:50,N/A
13:41:01,N/A
13:42:32,00:16:20
13:42:47,N/A
13:43:02,00:16:35
13:43:05,N/A
13:43:08,N/A
13:43:43,00:16:01
13:43:59,00:17:15
13:44:48,N/A
13:45:09,00:16:35
13:45:41,N/A
13:45:57,N/A
13:46:05,N/A
13:46:21,00:16:17
13:46:33,00:16:47
13:46:50,00:16:44
13:46:52,N/A
13:48:01,00:16:43
13:48:29,00:17:00
13:48:48,N/A
13:49:02,N/A
13:49:02,N/A
13:49:11,N/A
13:49:38,00:17:02
13:50:51,00:16:15
13:52:03,00:15:18
13:52:19,00:15:59
13:53:38,00:14:41
13:55:02,00:14:00
13:55:04,00:15:59
13:55:31,00:15:45
13:55:42,N/A
13:55:54,N/A
13:56:24,00:15:12
13:57:13,00:14:35
13:57:27,N/A
13:57:31,N/A
13:57:38,N/A
13:58:55,00:15:10
13:59:32,N/A
13:59:43,00:14:57
14:00:06,00:15:18
14:00:42,N/A
14:01:10,N/A
14:02:06,00:14:11
14:02:37,00:13:41
14:03:09,00:14:41
14:05:31,00:13:14
14:06:01,00:13:53
14:06:03,00:16:49
14:07:14,00:15:44
14:07:16,00:15:51
14:07:24,00:16:56
14:07:38,00:17:09
14:08:30,00:17:01
14:08:30,00:18:49
14:09:25,00:18:55
14:10:34,N/A
14:11:35,00:17:16
14:12:57,00:16:03
14:13:25,00:16:11
14:13:51,00:17:01
14:14:33,00:16:32
14:14:43,00:16:42
14:15:02,N/A
14:15:44,00:16:07
14:19:27,00:13:15
14:21:20,00:13:04
14:21:56,00:13:13
14:23:06,00:12:33
14:25:06,00:10:44
14:26:40,00:09:37
14:26:51,00:09:42
14:28:19,00:09:02
14:31:48,00:05:50
14:32:18,00:06:18
14:36:34,00:02:05
14:37:37,00:01:46
14:40:19,00:00:00
14:43:32,00:00:00
14:45:05,00:00:06
14:49:46,00:00:00
14:50:01,00:00:00
14:53:19,00:00:00
14:54:31,00:00:00
14:56:17,00:00:00
14:56:51,00:00:00
