time,length
00:00:00,0
10:01:30,1
10:01:30,0
10:33:04,1
10:33:04,0
10:40:37,1
10:40:37,0
10:46:20,1
10:46:20,0
10:46:34,1
10:50:51,0
10:51:33,1
10:51:36,0
10:53:19,1
10:54:51,0
10:56:19,1
10:58:32,2
10:59:04,1
10:59:58,2
11:00:48,3
11:01:25,4
11:02:57,3
11:03:14,4
11:03:23,5
11:05:06,4
11:07:07,5
11:08:23,4
11:08:40,5
11:09:04,4
11:09:07,5
11:11:06,4
11:12:34,5
11:15:05,4
11:15:08,5
11:18:03,4
11:18:34,5
11:21:47,4
11:22:09,5
11:25:54,4
11:26:00,5
11:34:34,4
11:34:54,5
11:35:58,4
11:36:21,5
11:38:56,4
11:39:50,5
11:42:03,4
11:44:13,3
11:44:22,4
11:44:54,5
11:45:47,4
11:46:07,5
11:48:16,4
11:49:32,5
11:49:43,4
11:51:27,5
11:51:42,4
11:51:46,5
11:54:27,4
11:54:48,5
11:55:38,4
11:55:40,5
11:59:46,4
12:00:45,3
12:01:56,4
12:02:01,5
12:02:30,4
12:02:43,5
12:04:40,4
12:04:54,5
12:06:04,4
12:08:39,5
12:09:43,4
12:12:09,3
12:14:07,4
12:15:20,5
12:15:26,4
12:17:11,3
12:17:57,4
12:18:54,5
12:19:26,4
12:19:59,5
12:21:21,4
12:23:03,5
12:23:57,4
12:24:41,5
12:26:20,4
12:27:48,5
12:28:02,4
12:28:48,5
12:31:10,4
12:32:00,3
12:33:09,4
12:33:56,3
12:34:31,4
12:35:10,3
12:37:05,4
12:38:10,5
12:40:56,4
12:41:11,5
12:42:47,4
12:43:22,5
12:44:03,4
12:44:13,5
12:47:09,4
12:49:25,5
12:50:35,4
12:50:52,5
12:53:13,4
12:54:24,5
12:56:28,4
12:56:44,5
13:00:43,4
13:01:01,5
13:03:38,4
13:04:18,5
13:05:56,4
13:05:58,5
13:07:44,4
13:08:29,5
13:09:21,4
13:09:40,5
13:11:26,4
13:11:53,5
13:15:15,4
13:16:02,5
13:17:20,4
13:18:19,3
13:18:23,4
13:18:59,5
13:19:36,4
13:19:54,5
13:22:55,4
13:22:56,5
13:23:52,4
13:23:53,5
13:27:42,4
13:27:52,5
13:29:53,4
13:30:09,5
13:31:57,4
13:32:00,5
13:36:58,4
13:37:58,5
13:39:34,4
13:40:14,5
13:43:26,4
13:44:06,5
13:46:39,4
13:47:28,5
13:49:21,4
13:49:45,5
13:50:22,4
13:51:32,5
13:52:34,4
13:53:10,5
13:58:19,4
13:58:36,5
14:01:24,4
14:03:32,3
14:04:01,4
14:04:22,5
14:05:34,4
14:06:33,5
14:06:57,4
14:06:58,5
14:10:24,4
14:11:42,5
14:16:49,4
14:19:10,5
14:19:31,4
14:19:38,5
14:21:42,4
14:22:42,3
14:23:33,4
14:23:57,5
14:24:51,4
14:27:55,3
14:30:44,2
14:32:23,1
14:33:43,2
14:34:07,3
14:35:26,2
14:35:30,3
14:35:32,4
14:37:41,3
14:39:19,2
14:39:51,3
14:41:07,4
14:41:21,5
14:42:03,4
14:44:12,3
14:45:18,4
14:46:11,5
14:47:15,4
14:49:23,3
14:49:51,4
14:50:01,5
14:53:22,4
14:57:20,5
14:58:24,4
15:01:08,5
15:03:00,4
15:07:20,3
15:09:07,4
15:09:26,5
15:12:07,4
15:12:45,5
15:16:21,4
15:18:56,3
15:20:38,4
15:20:59,3
15:21:14,4
15:24:13,3
15:25:10,4
15:25:10,3
15:25:40,4
15:26:52,3
15:28:21,4
15:28:25,3
15:28:30,4
15:29:09,5
15:30:48,4
15:32:10,5
15:34:29,4
15:35:47,5
15:37:58,4
15:38:05,5
15:41:40,4
15:41:53,5
15:45:20,4
15:45:58,5
15:48:15,4
15:49:40,5
15:50:08,4
15:50:27,5
15:52:45,4
15:53:08,5
15:55:12,4
15:55:14,5
15:59:03,4
16:00:28,5
16:00:59,4
16:01:13,5
16:03:39,4
16:06:42,5
16:06:59,4
16:07:08,5
16:08:11,4
16:08:14,5
16:09:10,4
16:09:58,5
16:15:05,4
16:16:27,5
16:20:05,4
16:20:48,5
16:21:33,4
16:23:20,3
16:23:44,4
16:24:19,5
16:26:44,4
16:27:19,5
16:28:42,4
16:29:31,5
16:30:59,4
16:31:15,5
16:34:00,4
16:34:50,5
16:37:03,4
16:38:07,5
16:38:22,4
16:41:03,5
16:43:00,4
16:44:25,5
16:45:21,4
16:45:48,5
16:46:44,4
16:47:42,5
16:48:54,4
16:49:05,5
16:52:30,4
16:52:36,5
16:55:13,4
16:56:43,5
16:56:43,4
16:58:04,5
16:59:36,4
16:59:54,5
17:03:53,4
17:04:35,5
17:05:31,4
17:06:34,3
17:07:42,4
17:07:45,5
17:08:34,4
17:09:04,5
17:10:38,4
17:11:09,5
17:12:54,4
17:13:10,5
17:14:52,4
17:15:30,5
17:17:57,4
17:18:47,3
17:21:56,2
17:22:34,3
17:22:43,4
17:22:49,5
17:24:12,4
17:24:26,5
17:29:09,4
17:29:10,5
17:31:01,4
17:31:47,5
17:33:05,4
17:36:46,3
17:36:53,4
17:37:43,5
17:40:01,4
17:40:02,5
17:48:12,4
17:49:00,5
17:50:59,4
17:54:23,5
17:56:13,4
17:58:56,5
17:59:04,4
18:00:03,5
18:00:43,4
18:01:57,5
18:02:45,4
18:03:13,5
18:05:05,4
18:07:02,3
18:07:13,4
18:08:44,3
18:09:05,4
18:09:37,5
18:10:10,4
18:10:28,5
18:13:47,4
18:14:34,5
18:19:27,4
18:22:04,5
18:23:46,4
18:29:23,3
18:30:03,4
18:31:27,5
18:31:42,4
18:33:53,3
18:35:14,2
18:42:14,1
18:45:31,0
18:59:36,1
18:59:36,0
