group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:00 - 10:10,10:01:30,00:00:00,10:01:30,00:03:40,00:03:40,h1
2,1,Served,10:30 - 10:40,10:33:04,00:00:00,10:33:04,00:01:07,00:01:07,h1
3,1,Served,10:40 - 10:50,10:40:37,00:00:00,10:40:37,00:03:01,00:03:01,h1
4,1,Served,10:40 - 10:50,10:46:34,00:04:17,10:50:51,00:00:45,00:05:02,h1
5,1,Served,10:40 - 10:50,10:46:20,00:00:00,10:46:20,00:04:31,00:04:31,h1
6,2,Served,10:50 - 11:00,10:59:58,00:05:08,11:05:06,00:03:17,00:08:25,h1
7,2,Served,10:50 - 11:00,10:51:33,00:00:03,10:51:36,00:03:15,00:03:18,h1
8,1,Served,10:50 - 11:00,10:56:19,00:02:45,10:59:04,00:03:53,00:06:38,h1
9,1,Served,10:50 - 11:00,10:58:32,00:04:25,11:02:57,00:02:09,00:06:34,h1
10,2,Served,10:50 - 11:00,10:53:19,00:01:32,10:54:51,00:04:13,00:05:45,h1
11,2,Served,11:00 - 11:10,11:09:07,00:16:47,11:25:54,00:08:40,00:25:27,h1
12,2,Rejected,11:00 - 11:10,11:08:57,N/A,N/A,N/A,N/A,N/A
13,3,Served,11:00 - 11:10,11:08:40,00:13:07,11:21:47,00:04:07,00:17:14,h1
14,3,Served,11:00 - 11:10,11:00:48,00:07:35,11:08:23,00:00:41,00:08:16,h1
15,1,Served,11:00 - 11:10,11:01:25,00:07:39,11:09:04,00:02:02,00:09:41,h1
16,1,Served,11:00 - 11:10,11:03:23,00:11:42,11:15:05,00:02:58,00:14:40,h1
17,1,Served,11:00 - 11:10,11:03:14,00:07:52,11:11:06,00:03:59,00:11:51,h1
18,2,Served,11:00 - 11:10,11:07:07,00:10:56,11:18:03,00:03:44,00:14:40,h1
19,5,Rejected,11:00 - 11:10,11:07:13,N/A,N/A,N/A,N/A,N/A
20,1,Rejected,11:10 - 11:20,11:17:53,N/A,N/A,N/A,N/A,N/A
21,3,Served,11:10 - 11:20,11:15:08,00:20:50,11:35:58,00:02:58,00:23:48,h1
22,3,Rejected,11:10 - 11:20,11:13:52,N/A,N/A,N/A,N/A,N/A
23,2,Rejected,11:10 - 11:20,11:19:10,N/A,N/A,N/A,N/A,N/A
24,4,Rejected,11:10 - 11:20,11:15:36,N/A,N/A,N/A,N/A,N/A
25,1,Rejected,11:10 - 11:20,11:10:39,N/A,N/A,N/A,N/A,N/A
26,1,Rejected,11:10 - 11:20,11:17:39,N/A,N/A,N/A,N/A,N/A
27,1,Rejected,11:10 - 11:20,11:13:09,N/A,N/A,N/A,N/A,N/A
28,2,Rejected,11:10 - 11:20,11:17:50,N/A,N/A,N/A,N/A,N/A
29,3,Served,11:10 - 11:20,11:12:34,00:22:00,11:34:34,00:01:24,00:23:24,h1
30,2,Served,11:10 - 11:20,11:18:34,00:20:22,11:38:56,00:03:07,00:23:29,h1
31,1,Rejected,11:10 - 11:20,11:10:11,N/A,N/A,N/A,N/A,N/A
32,2,Rejected,11:10 - 11:20,11:18:44,N/A,N/A,N/A,N/A,N/A
33,2,Rejected,11:10 - 11:20,11:18:51,N/A,N/A,N/A,N/A,N/A
34,2,Rejected,11:20 - 11:30,11:25:13,N/A,N/A,N/A,N/A,N/A
35,3,Rejected,11:20 - 11:30,11:22:36,N/A,N/A,N/A,N/A,N/A
36,1,Rejected,11:20 - 11:30,11:23:32,N/A,N/A,N/A,N/A,N/A
37,2,Rejected,11:20 - 11:30,11:21:24,N/A,N/A,N/A,N/A,N/A
38,3,Rejected,11:20 - 11:30,11:21:23,N/A,N/A,N/A,N/A,N/A
39,1,Rejected,11:20 - 11:30,11:21:47,N/A,N/A,N/A,N/A,N/A
40,2,Served,11:20 - 11:30,11:26:00,00:18:13,11:44:13,00:01:34,00:19:47,h1
41,3,Rejected,11:20 - 11:30,11:28:18,N/A,N/A,N/A,N/A,N/A
42,4,Rejected,11:20 - 11:30,11:26:56,N/A,N/A,N/A,N/A,N/A
43,1,Rejected,11:20 - 11:30,11:24:38,N/A,N/A,N/A,N/A,N/A
44,1,Rejected,11:20 - 11:30,11:27:33,N/A,N/A,N/A,N/A,N/A
45,1,Rejected,11:20 - 11:30,11:21:42,N/A,N/A,N/A,N/A,N/A
46,1,Served,11:20 - 11:30,11:22:09,00:19:54,11:42:03,00:02:10,00:22:04,h1
47,2,Rejected,11:20 - 11:30,11:24:39,N/A,N/A,N/A,N/A,N/A
48,1,Rejected,11:20 - 11:30,11:22:31,N/A,N/A,N/A,N/A,N/A
49,3,Rejected,11:20 - 11:30,11:22:38,N/A,N/A,N/A,N/A,N/A
50,1,Rejected,11:20 - 11:30,11:21:17,N/A,N/A,N/A,N/A,N/A
51,2,Rejected,11:20 - 11:30,11:21:16,N/A,N/A,N/A,N/A,N/A
52,2,Served,11:30 - 11:40,11:34:54,00:10:53,11:45:47,00:02:29,00:13:22,h1
53,4,Rejected,11:30 - 11:40,11:38:54,N/A,N/A,N/A,N/A,N/A
54,1,Rejected,11:30 - 11:40,11:31:32,N/A,N/A,N/A,N/A,N/A
55,2,Rejected,11:30 - 11:40,11:38:45,N/A,N/A,N/A,N/A,N/A
56,5,Rejected,11:30 - 11:40,11:36:37,N/A,N/A,N/A,N/A,N/A
57,1,Rejected,11:30 - 11:40,11:33:57,N/A,N/A,N/A,N/A,N/A
58,3,Rejected,11:30 - 11:40,11:30:19,N/A,N/A,N/A,N/A,N/A
59,1,Rejected,11:30 - 11:40,11:32:53,N/A,N/A,N/A,N/A,N/A
60,2,Rejected,11:30 - 11:40,11:31:46,N/A,N/A,N/A,N/A,N/A
