arrival_time,in_queue_time
10:21:07,00:00:00
10:35:26,00:00:00
10:45:34,00:00:00
10:53:18,00:00:00
10:56:59,00:00:00
11:00:46,00:00:00
11:04:57,00:00:00
11:05:41,00:00:00
11:05:57,00:00:00
11:08:40,00:00:00
11:09:36,00:00:00
11:11:12,00:00:00
11:11:36,00:00:00
11:11:55,00:01:06
11:13:22,00:01:56
11:15:43,00:00:09
11:16:05,00:00:27
11:17:10,00:01:02
11:17:49,00:00:55
11:17:55,00:01:04
11:20:19,00:00:23
11:22:44,00:00:00
11:23:17,00:00:00
11:24:36,00:00:00
11:26:42,00:00:00
11:26:47,00:00:00
11:26:54,00:00:00
11:27:29,00:01:30
11:27:49,00:02:14
11:28:46,00:03:04
11:31:42,00:00:20
11:32:01,00:00:07
11:32:35,00:01:28
11:33:17,00:01:15
11:34:18,00:01:34
11:35:17,00:00:48
11:36:00,00:01:47
11:37:59,00:00:28
11:38:25,00:03:16
11:38:28,00:05:12
11:38:45,00:05:05
11:39:55,00:05:51
11:40:51,00:05:18
11:42:24,00:04:29
11:42:49,00:04:55
11:43:07,00:04:50
11:43:11,00:06:17
11:43:36,00:06:12
11:45:50,00:06:30
11:47:37,00:05:01
11:48:34,00:04:51
11:48:58,00:05:05
11:49:58,00:04:29
11:52:07,00:03:13
11:52:26,00:03:13
11:53:52,00:02:26
11:53:56,00:03:26
11:56:39,00:01:59
11:57:09,00:02:10
11:58:20,00:01:57
11:58:29,00:02:29
11:58:31,00:02:36
11:58:38,00:03:41
12:04:37,00:00:00
12:04:52,00:00:00
12:06:50,00:00:00
12:13:57,00:00:00
12:14:36,00:00:00
12:15:59,00:00:00
12:18:10,00:00:00
12:20:29,00:00:00
12:20:53,00:00:00
12:23:49,00:00:00
12:27:20,00:00:00
12:28:44,00:00:00
12:33:33,00:00:00
12:33:37,00:00:00
12:37:31,00:00:00
12:37:34,00:00:00
12:39:02,00:00:00
12:40:12,00:01:25
12:44:25,00:00:00
