arrival_time,in_queue_time
10:32:23,00:00:00
10:42:52,00:00:00
10:51:02,00:00:00
10:53:12,00:00:00
11:01:46,00:00:00
11:04:11,00:00:00
11:04:16,00:00:00
11:04:20,00:00:00
11:05:14,00:00:00
11:08:27,00:00:00
11:11:29,00:00:00
11:12:34,00:00:00
11:12:35,00:00:00
11:13:20,00:00:00
11:16:14,00:00:00
11:16:24,00:00:00
11:18:49,00:00:00
11:19:26,00:00:00
11:22:13,00:00:00
11:22:14,00:00:00
11:22:42,00:00:00
11:22:47,00:00:00
11:23:51,00:00:00
11:24:10,00:00:00
11:26:02,00:00:00
11:27:17,00:00:00
11:28:31,00:00:00
11:30:17,00:00:00
11:31:05,00:00:00
11:32:36,00:00:00
11:33:11,00:00:00
11:33:14,00:00:00
11:33:35,00:00:30
11:34:38,00:00:05
11:35:30,00:00:00
11:35:31,00:00:07
11:35:54,00:00:36
11:36:43,00:00:00
11:38:22,00:00:00
11:38:36,00:00:00
11:39:06,00:00:15
11:39:17,00:00:22
11:41:08,00:00:30
11:42:39,00:00:00
11:44:06,00:00:00
11:44:46,00:00:00
11:45:51,00:00:00
11:45:52,00:00:00
11:47:21,00:00:54
11:47:22,00:01:58
11:47:24,00:02:00
11:48:35,00:01:05
11:49:23,00:01:08
11:50:46,00:01:03
11:52:07,00:00:47
11:52:10,00:01:15
11:52:13,00:01:16
11:53:08,00:01:43
11:56:50,00:00:00
11:57:42,00:00:00
11:58:20,00:00:00
11:59:02,00:00:00
12:00:12,00:00:00
12:00:16,00:00:02
12:01:53,00:00:00
12:06:21,00:00:00
12:08:40,00:00:00
12:12:38,00:00:00
12:16:38,00:00:00
12:19:53,00:00:00
12:21:49,00:00:00
12:23:18,00:00:00
12:23:34,00:00:00
12:29:08,00:00:00
12:29:12,00:00:00
12:30:28,00:00:00
12:30:33,00:00:00
12:31:13,00:00:00
12:33:17,00:00:00
12:35:15,00:00:00
12:35:27,00:00:00
12:37:22,00:00:00
12:39:46,00:00:00
12:41:07,00:00:00
12:43:11,00:00:00
12:44:07,00:00:00
12:44:17,00:00:00
12:44:58,00:00:00
12:46:11,00:00:00
12:46:17,00:01:17
12:49:22,00:00:00
12:51:22,00:00:00
12:53:48,00:00:00
12:54:01,00:00:00
12:54:10,00:00:30
12:55:35,00:00:57
12:57:48,00:00:00
12:57:55,00:00:00
12:58:20,00:00:00
12:59:32,00:00:00
12:59:40,00:00:00
13:00:14,00:00:00
13:00:35,00:00:19
13:03:39,00:00:00
13:03:43,00:00:00
13:05:43,00:00:00
13:06:03,00:00:00
13:07:16,00:00:00
13:07:23,00:00:33
13:07:25,00:01:20
13:07:59,00:02:06
13:08:57,00:01:31
13:09:48,00:01:14
13:10:52,00:00:48
13:11:55,00:01:31
13:13:14,00:00:12
13:14:34,00:00:00
13:14:57,00:00:00
13:15:03,00:01:07
13:15:11,00:01:05
13:15:26,00:01:21
13:15:41,00:01:33
13:16:01,00:02:58
13:16:10,00:02:55
13:19:10,00:00:53
13:20:10,00:00:26
13:21:04,00:00:01
13:21:20,00:00:00
13:21:38,00:01:20
13:22:04,00:01:24
13:22:32,00:01:26
13:22:40,00:01:23
13:23:01,00:01:54
13:23:35,00:02:37
13:23:59,00:03:41
13:24:19,00:04:24
13:25:50,00:02:54
13:26:08,00:03:28
13:26:19,00:03:22
13:26:52,00:02:54
13:27:04,00:03:01
13:27:19,00:04:33
13:29:15,00:02:42
13:30:22,00:02:31
13:31:02,00:01:54
13:31:03,00:02:49
13:32:05,00:03:19
13:33:16,00:03:07
13:34:17,00:02:14
13:35:25,00:02:13
13:36:20,00:01:46
13:36:32,00:01:38
13:36:47,00:02:13
13:36:59,00:03:18
13:38:11,00:03:02
13:38:50,00:02:44
13:39:11,00:04:15
13:39:32,00:03:56
13:40:22,00:03:45
13:40:39,00:04:17
13:40:56,00:04:35
13:41:21,00:04:48
13:42:56,00:03:51
13:43:19,00:03:48
13:43:49,00:03:58
13:44:43,00:05:01
13:45:07,00:04:54
13:45:13,00:06:15
13:45:18,00:06:22
13:46:15,00:07:08
13:47:09,00:06:22
13:49:17,00:04:56
13:49:31,00:05:08
13:50:52,00:04:54
13:55:39,00:00:45
13:55:53,00:00:51
13:56:06,00:00:47
13:56:21,00:01:07
13:56:24,00:02:10
13:56:28,00:03:21
13:58:02,00:01:59
13:58:35,00:01:38
13:58:36,00:03:32
14:00:05,00:02:38
14:00:36,00:02:36
14:01:36,00:01:40
14:02:21,00:01:09
14:02:29,00:02:09
14:03:21,00:01:50
14:08:55,00:00:00
14:11:22,00:00:00
14:13:44,00:00:00
14:17:15,00:00:00
14:17:29,00:00:00
14:22:47,00:00:00
14:23:27,00:00:00
14:23:53,00:00:00
14:36:15,00:00:00
14:37:14,00:00:00
14:45:40,00:00:00
14:46:16,00:00:00
14:52:22,00:00:00
14:54:51,00:00:00
14:58:36,00:00:00
15:01:03,00:00:00
15:05:24,00:00:00
15:09:52,00:00:00
15:12:48,00:00:00
15:14:18,00:00:00
15:14:55,00:00:00
15:14:57,00:00:00
15:16:56,00:00:00
15:17:04,00:00:00
15:18:23,00:00:00
15:21:09,00:00:00
15:23:37,00:00:00
15:23:39,00:00:00
15:23:57,00:00:54
15:23:58,00:02:07
15:25:34,00:00:32
15:29:08,00:00:00
15:33:47,00:00:00
15:34:31,00:00:00
15:35:08,00:00:00
15:35:39,00:00:00
15:37:04,00:00:00
15:37:32,00:00:00
15:37:43,00:00:00
15:37:46,00:00:54
15:41:18,00:00:00
15:43:01,00:00:00
15:44:41,00:00:00
15:45:08,00:00:00
15:45:23,00:00:00
15:45:43,00:00:43
15:46:01,00:00:58
15:47:50,00:00:00
15:48:27,00:01:01
15:51:15,00:00:00
15:53:49,00:00:00
15:54:23,00:00:00
15:56:01,00:00:00
15:56:08,00:00:00
15:56:24,00:00:08
15:57:56,00:00:00
15:58:47,00:00:00
16:01:16,00:00:00
16:01:46,00:00:00
16:04:49,00:00:00
16:06:22,00:00:00
16:06:46,00:00:00
16:08:09,00:00:00
16:08:29,00:00:00
16:08:35,00:00:00
16:09:37,00:00:00
16:09:39,00:00:07
16:09:54,00:00:18
16:12:06,00:00:00
16:12:30,00:00:00
16:12:32,00:00:11
16:13:03,00:00:59
16:15:04,00:00:00
16:17:45,00:00:00
16:18:31,00:00:00
16:18:36,00:00:00
16:20:52,00:00:00
16:22:44,00:00:00
16:26:45,00:00:00
16:27:56,00:00:00
16:28:30,00:00:00
16:31:40,00:00:00
16:32:20,00:00:00
16:35:53,00:00:00
16:36:51,00:00:00
16:37:47,00:00:00
16:39:38,00:00:00
16:39:52,00:00:00
16:45:31,00:00:00
16:46:07,00:00:00
16:47:09,00:00:00
16:48:02,00:00:00
16:48:44,00:00:00
16:50:51,00:00:00
16:51:34,00:00:00
16:55:02,00:00:00
16:56:15,00:00:00
16:58:49,00:00:00
17:00:08,00:00:00
17:03:14,00:00:00
17:05:01,00:00:00
17:06:22,00:00:00
17:07:57,00:00:00
17:10:23,00:00:00
17:10:31,00:00:00
17:10:33,00:00:00
17:11:26,00:00:00
17:12:07,00:00:00
17:15:27,00:00:00
17:18:32,00:00:00
17:20:49,00:00:00
17:22:57,00:00:00
17:24:10,00:00:00
17:26:06,00:00:00
17:26:15,00:00:00
17:26:28,00:00:00
17:26:43,00:00:00
17:28:29,00:00:00
17:33:36,00:00:00
17:33:42,00:00:00
17:33:53,00:00:00
17:34:21,00:00:00
17:35:31,00:00:53
17:36:59,00:00:00
17:39:31,00:00:00
17:41:37,00:00:00
17:43:26,00:00:00
17:45:12,00:00:00
17:46:00,00:00:00
17:48:13,00:00:00
17:48:17,00:00:00
17:48:46,00:00:00
17:49:45,00:00:00
17:49:48,00:00:40
17:50:16,00:00:16
17:51:27,00:00:00
17:55:23,00:00:00
17:56:48,00:00:00
17:57:00,00:00:00
18:01:14,00:00:00
18:03:27,00:00:00
18:03:40,00:00:00
18:08:16,00:00:00
18:15:20,00:00:00
18:17:09,00:00:00
18:17:50,00:00:00
18:19:31,00:00:00
18:23:56,00:00:00
18:29:10,00:00:00
18:32:19,00:00:00
18:35:33,00:00:00
