group_id,service_time
1,00:05:21
2,00:02:46
3,00:01:40
4,00:01:48
6,00:02:33
7,00:03:38
10,00:02:45
12,00:05:32
16,00:02:09
19,00:01:35
21,00:01:34
26,00:02:31
28,00:02:39
33,00:02:07
35,00:01:49
36,00:02:56
40,00:01:30
44,00:01:25
48,00:02:09
50,00:00:47
52,00:04:09
56,00:02:04
58,00:01:36
59,00:03:35
65,00:02:19
66,00:03:03
68,00:00:49
69,00:01:46
70,00:01:26
72,00:01:43
74,00:02:15
77,00:03:19
78,00:01:49
79,00:04:01
83,00:01:12
84,00:03:42
90,00:05:18
94,00:01:10
97,00:02:02
100,00:01:22
105,00:01:53
107,00:02:09
110,00:02:08
112,00:01:57
113,00:03:21
115,00:02:06
118,00:01:04
120,00:01:42
123,00:02:49
126,00:02:31
128,00:02:14
129,00:03:10
141,00:02:38
143,00:01:03
149,00:03:22
152,00:01:22
155,00:02:34
158,00:04:42
159,00:02:15
165,00:03:47
166,00:01:51
171,00:02:57
174,00:00:58
176,00:03:15
181,00:03:17
184,00:01:22
185,00:01:39
186,00:01:57
191,00:04:47
194,00:04:38
197,00:03:20
199,00:02:25
200,00:02:37
202,00:03:46
203,00:01:09
205,00:02:29
206,00:01:39
207,00:04:24
209,00:01:24
211,00:01:10
214,00:03:27
216,00:03:48
218,00:03:42
221,00:03:18
224,00:01:56
225,00:01:36
227,00:01:34
231,00:02:35
236,00:01:41
237,00:02:14
240,00:03:02
242,00:01:34
243,00:01:15
249,00:03:06
253,00:01:40
255,00:02:50
256,00:02:47
264,00:03:08
265,00:03:37
269,00:03:41
270,00:03:23
274,00:01:36
275,00:03:50
277,00:02:06
280,00:01:13
281,00:02:32
286,00:04:57
287,00:04:01
291,00:07:16
294,00:01:16
296,00:03:58
297,00:02:57
299,00:01:17
302,00:03:35
303,00:02:14
307,00:01:37
308,00:03:09
311,00:02:59
314,00:02:21
318,00:04:32
322,00:02:13
325,00:02:10
328,00:02:05
330,00:01:01
331,00:07:17
333,00:01:36
335,00:03:10
337,00:02:26
338,00:02:03
339,00:00:56
340,00:02:14
