time,length
00:00:00,0
10:32:23,1
10:32:23,0
10:42:52,1
10:42:52,0
10:51:02,1
10:51:02,0
10:53:12,1
10:53:12,0
11:01:46,1
11:01:46,0
11:04:11,1
11:04:11,0
11:04:16,1
11:04:16,0
11:04:20,1
11:04:20,0
11:05:14,1
11:05:14,0
11:08:27,1
11:08:27,0
11:11:29,1
11:11:29,0
11:12:34,1
11:12:34,0
11:12:35,1
11:12:35,0
11:13:20,1
11:13:20,0
11:16:14,1
11:16:14,0
11:16:24,1
11:16:24,0
11:18:49,1
11:18:49,0
11:19:26,1
11:19:26,0
11:22:13,1
11:22:13,0
11:22:14,1
11:22:14,0
11:22:42,1
11:22:42,0
11:22:47,1
11:22:47,0
11:23:51,1
11:23:51,0
11:24:10,1
11:24:10,0
11:26:02,1
11:26:02,0
11:27:17,1
11:27:17,0
11:28:31,1
11:28:31,0
11:30:17,1
11:30:17,0
11:31:05,1
11:31:05,0
11:32:36,1
11:32:36,0
11:33:11,1
11:33:11,0
11:33:14,1
11:33:14,0
11:33:35,1
11:34:05,0
11:34:38,1
11:34:43,0
11:35:30,1
11:35:30,0
11:35:31,1
11:35:38,0
11:35:54,1
11:36:30,0
11:36:43,1
11:36:43,0
11:38:22,1
11:38:22,0
11:38:36,1
11:38:36,0
11:39:06,1
11:39:17,2
11:39:21,1
11:39:39,0
11:41:08,1
11:41:38,0
11:42:39,1
11:42:39,0
11:44:06,1
11:44:06,0
11:44:46,1
11:44:46,0
11:45:51,1
11:45:51,0
11:45:52,1
11:45:52,0
11:47:21,1
11:47:22,2
11:47:24,3
11:48:15,2
11:48:35,3
11:49:20,2
11:49:23,3
11:49:24,2
11:49:40,1
11:50:31,0
11:50:46,1
11:51:49,0
11:52:07,1
11:52:10,2
11:52:13,3
11:52:54,2
11:53:08,3
11:53:25,2
11:53:29,1
11:54:51,0
11:56:50,1
11:56:50,0
11:57:42,1
11:57:42,0
11:58:20,1
11:58:20,0
11:59:02,1
11:59:02,0
12:00:12,1
12:00:12,0
12:00:16,1
12:00:18,0
12:01:53,1
12:01:53,0
12:06:21,1
12:06:21,0
12:08:40,1
12:08:40,0
12:12:38,1
12:12:38,0
12:16:38,1
12:16:38,0
12:19:53,1
12:19:53,0
12:21:49,1
12:21:49,0
12:23:18,1
12:23:18,0
12:23:34,1
12:23:34,0
12:29:08,1
12:29:08,0
12:29:12,1
12:29:12,0
12:30:28,1
12:30:28,0
12:30:33,1
12:30:33,0
12:31:13,1
12:31:13,0
12:33:17,1
12:33:17,0
12:35:15,1
12:35:15,0
12:35:27,1
12:35:27,0
12:37:22,1
12:37:22,0
12:39:46,1
12:39:46,0
12:41:07,1
12:41:07,0
12:43:11,1
12:43:11,0
12:44:07,1
12:44:07,0
12:44:17,1
12:44:17,0
12:44:58,1
12:44:58,0
12:46:11,1
12:46:11,0
12:46:17,1
12:47:34,0
12:49:22,1
12:49:22,0
12:51:22,1
12:51:22,0
12:53:48,1
12:53:48,0
12:54:01,1
12:54:01,0
12:54:10,1
12:54:40,0
12:55:35,1
12:56:32,0
12:57:48,1
12:57:48,0
12:57:55,1
12:57:55,0
12:58:20,1
12:58:20,0
12:59:32,1
12:59:32,0
12:59:40,1
12:59:40,0
13:00:14,1
13:00:14,0
13:00:35,1
13:00:54,0
13:03:39,1
13:03:39,0
13:03:43,1
13:03:43,0
13:05:43,1
13:05:43,0
13:06:03,1
13:06:03,0
13:07:16,1
13:07:16,0
13:07:23,1
13:07:25,2
13:07:56,1
13:07:59,2
13:08:45,1
13:08:57,2
13:09:48,3
13:10:05,2
13:10:28,1
13:10:52,2
13:11:02,1
13:11:40,0
13:11:55,1
13:13:14,2
13:13:26,1
13:13:26,0
13:14:34,1
13:14:34,0
13:14:57,1
13:14:57,0
13:15:03,1
13:15:11,2
13:15:26,3
13:15:41,4
13:16:01,5
13:16:10,6
13:16:10,5
13:16:16,4
13:16:47,3
13:17:14,2
13:18:59,1
13:19:05,0
13:19:10,1
13:20:03,0
13:20:10,1
13:20:36,0
13:21:04,1
13:21:05,0
13:21:20,1
13:21:20,0
13:21:38,1
13:22:04,2
13:22:32,3
13:22:40,4
13:22:58,3
13:23:01,4
13:23:28,3
13:23:35,4
13:23:58,3
13:23:59,4
13:24:03,3
13:24:19,4
13:24:55,3
13:25:50,4
13:26:08,5
13:26:12,4
13:26:19,5
13:26:52,6
13:27:04,7
13:27:19,8
13:27:40,7
13:28:43,6
13:28:44,5
13:29:15,6
13:29:36,5
13:29:41,4
13:29:46,3
13:30:05,2
13:30:22,3
13:31:02,4
13:31:03,5
13:31:52,4
13:31:57,3
13:32:05,4
13:32:53,3
13:32:56,2
13:33:16,3
13:33:52,2
13:34:17,3
13:35:24,2
13:35:25,3
13:36:20,4
13:36:23,3
13:36:31,2
13:36:32,3
13:36:47,4
13:36:59,5
13:37:38,4
13:38:06,3
13:38:10,2
13:38:11,3
13:38:50,4
13:39:00,3
13:39:11,4
13:39:32,5
13:40:17,4
13:40:22,5
13:40:39,6
13:40:56,7
13:41:13,6
13:41:21,7
13:41:34,6
13:42:56,7
13:43:19,8
13:43:26,7
13:43:28,6
13:43:49,7
13:44:07,6
13:44:43,7
13:44:56,6
13:45:07,7
13:45:13,8
13:45:18,9
13:45:31,8
13:46:09,7
13:46:15,8
13:46:47,7
13:47:07,6
13:47:09,7
13:47:47,6
13:49:17,7
13:49:31,8
13:49:44,7
13:50:01,6
13:50:52,7
13:51:28,6
13:51:40,5
13:53:23,4
13:53:31,3
13:54:13,2
13:54:39,1
13:55:39,2
13:55:46,1
13:55:53,2
13:56:06,3
13:56:21,4
13:56:24,5
13:56:24,4
13:56:28,5
13:56:44,4
13:56:53,3
13:57:28,2
13:58:02,3
13:58:34,2
13:58:35,3
13:58:36,4
13:59:49,3
14:00:01,2
14:00:05,3
14:00:13,2
14:00:36,3
14:01:36,4
14:02:08,3
14:02:21,4
14:02:29,5
14:02:43,4
14:03:12,3
14:03:16,2
14:03:21,3
14:03:30,2
14:04:38,1
14:05:11,0
14:08:55,1
14:08:55,0
14:11:22,1
14:11:22,0
14:13:44,1
