arrival_time,wait_time
10:32:23,00:05:21
10:42:52,00:02:46
10:51:02,00:01:40
10:53:12,00:01:48
11:01:46,00:02:33
11:04:11,00:02:01
11:04:16,00:03:25
11:04:20,00:02:45
11:05:14,00:02:57
11:08:27,00:03:38
11:11:29,00:02:59
11:12:34,00:02:09
11:12:35,00:00:49
11:13:20,00:01:10
11:16:14,00:05:32
11:16:24,00:03:39
11:18:49,00:01:42
11:19:26,00:02:38
11:22:13,00:01:35
11:22:14,00:01:46
11:22:42,00:03:08
11:22:47,00:04:56
11:23:51,00:02:31
11:24:10,00:02:25
11:26:02,00:01:21
11:27:17,00:01:34
11:28:31,00:01:05
11:30:17,00:01:30
11:31:05,00:03:00
11:32:36,00:02:07
11:33:11,00:02:27
11:33:14,00:02:06
11:33:35,00:03:39
11:34:38,00:01:54
11:35:30,00:02:34
11:35:31,00:00:59
11:35:54,00:03:27
11:36:43,00:02:56
11:38:22,00:03:16
11:38:36,00:03:21
11:39:06,00:05:31
11:39:17,00:03:01
11:41:08,00:02:14
11:42:39,00:00:47
11:44:06,00:04:09
11:44:46,00:04:38
11:45:51,00:03:29
11:45:52,00:07:02
11:47:21,00:02:19
11:47:22,00:09:20
11:47:24,00:03:07
11:48:35,00:03:14
11:49:23,00:04:06
11:50:46,00:02:39
11:52:07,00:02:44
11:52:10,00:04:50
11:52:13,00:04:02
11:53:08,00:04:33
11:56:50,00:04:01
11:57:42,00:02:04
11:58:20,00:01:58
11:59:02,00:02:31
12:00:12,00:02:19
12:00:16,00:02:20
12:01:53,00:01:55
12:06:21,00:03:03
12:08:40,00:04:34
12:12:38,00:00:49
12:16:38,00:01:46
12:19:53,00:01:26
12:21:49,00:02:15
12:23:18,00:03:47
12:23:34,00:01:19
12:29:08,00:01:43
12:29:12,00:01:58
12:30:28,00:04:14
12:30:33,00:00:41
12:31:13,00:01:12
12:33:17,00:01:49
12:35:15,00:03:19
12:35:27,00:03:13
12:37:22,00:03:47
12:39:46,00:04:01
12:41:07,00:02:07
12:43:11,00:02:54
12:44:07,00:03:42
12:44:17,00:03:49
12:44:58,00:02:36
12:46:11,00:02:13
12:46:17,00:04:27
12:49:22,00:05:18
12:51:22,00:07:05
12:53:48,00:02:44
12:54:01,00:03:59
12:54:10,00:02:32
12:55:35,00:01:41
12:57:48,00:01:10
12:57:55,00:07:24
12:58:20,00:01:32
12:59:32,00:01:22
12:59:40,00:02:22
13:00:14,00:08:31
13:00:35,00:02:16
13:03:39,00:02:08
13:03:43,00:03:10
13:05:43,00:04:45
13:06:03,00:01:53
13:07:16,00:03:46
13:07:23,00:02:42
13:07:25,00:04:15
13:07:59,00:05:27
13:08:57,00:08:17
13:09:48,00:03:38
13:10:52,00:02:43
13:11:55,00:02:35
13:13:14,00:02:56
13:14:34,00:01:42
13:14:57,00:01:50
13:15:03,00:03:56
13:15:11,00:03:54
13:15:26,00:07:32
13:15:41,00:04:22
13:16:01,00:05:04
13:16:10,00:05:01
13:19:10,00:01:26
13:20:10,00:03:53
13:21:04,00:02:24
13:21:20,00:02:38
13:21:38,00:08:03
13:22:04,00:05:36
13:22:32,00:03:40
13:22:40,00:02:15
13:23:01,00:05:43
13:23:35,00:05:08
13:23:59,00:05:37
13:24:19,00:05:27
13:25:50,00:04:15
13:26:08,00:05:44
13:26:19,00:05:38
13:26:52,00:06:04
13:27:04,00:05:49
13:27:19,00:09:12
13:29:15,00:04:37
13:30:22,00:13:45
13:31:02,00:06:36
13:31:03,00:04:21
13:32:05,00:04:18
13:33:16,00:04:54
13:34:17,00:03:49
13:35:25,00:03:35
13:36:20,00:04:53
13:36:32,00:03:45
13:36:47,00:04:47
13:36:59,00:06:29
13:38:11,00:05:15
13:38:50,00:06:06
13:39:11,00:06:58
13:39:32,00:05:59
13:40:22,00:07:25
13:40:39,00:06:08
13:40:56,00:10:32
13:41:21,00:05:46
13:42:56,00:06:48
13:43:19,00:08:21
13:43:49,00:06:12
13:44:43,00:08:48
13:45:07,00:09:32
13:45:13,00:09:00
13:45:18,00:08:05
13:46:15,00:10:38
13:47:09,00:08:37
13:49:17,00:08:11
13:49:31,00:06:53
13:50:52,00:05:52
13:55:39,00:04:10
13:55:53,00:04:08
13:56:06,00:02:28
13:56:21,00:06:22
13:56:24,00:03:49
13:56:28,00:05:40
13:58:02,00:05:14
13:58:35,00:04:37
13:58:36,00:04:54
14:00:05,00:05:06
14:00:36,00:05:17
14:01:36,00:03:02
14:02:21,00:04:37
14:02:29,00:03:48
14:03:21,00:04:39
14:08:55,00:01:57
14:11:22,00:04:38
14:13:44,00:02:33
14:17:15,00:04:47
14:17:29,00:01:05
14:22:47,00:03:20
14:23:27,00:02:56
14:23:53,00:02:15
14:36:15,00:02:25
14:37:14,00:01:39
14:45:40,00:02:37
14:46:16,00:03:39
14:52:22,00:01:09
14:54:51,00:03:46
14:58:36,00:02:02
15:01:03,00:01:39
15:05:24,00:04:24
15:09:52,00:02:29
15:12:48,00:01:24
15:14:18,00:01:10
15:14:55,00:04:24
15:14:57,00:01:36
15:16:56,00:03:27
15:17:04,00:05:53
15:18:23,00:12:05
15:21:09,00:03:42
15:23:37,00:02:29
15:23:39,00:02:26
15:23:57,00:04:12
15:23:58,00:03:41
15:25:34,00:02:25
15:29:08,00:03:48
15:33:47,00:01:56
15:34:31,00:02:56
15:35:08,00:06:35
15:35:39,00:01:25
15:37:04,00:01:36
15:37:32,00:02:03
15:37:43,00:04:13
15:37:46,00:02:28
15:41:18,00:02:14
15:43:01,00:03:25
15:44:41,00:02:35
15:45:08,00:01:51
15:45:23,00:04:05
15:45:43,00:04:24
15:46:01,00:06:10
15:47:50,00:01:41
15:48:27,00:04:16
15:51:15,00:01:34
15:53:49,00:03:02
15:54:23,00:02:09
15:56:01,00:02:30
15:56:08,00:03:19
15:56:24,00:02:58
15:57:56,00:01:15
15:58:47,00:04:15
16:01:16,00:02:47
16:01:46,00:03:37
16:04:49,00:01:40
16:06:22,00:01:26
16:06:46,00:02:50
16:08:09,00:01:37
