group_id,service_time
1,00:01:48
2,00:01:52
3,00:02:02
5,00:04:24
6,00:03:26
8,00:02:21
9,00:01:47
10,00:01:30
11,00:01:38
13,00:02:34
15,00:01:35
18,00:04:31
19,00:03:28
20,00:01:14
21,00:02:00
23,00:02:49
24,00:02:06
29,00:02:52
34,00:02:31
35,00:02:20
36,00:03:44
42,00:01:59
45,00:04:33
46,00:01:50
51,00:11:01
56,00:01:34
66,00:03:26
77,00:03:08
79,00:02:02
92,00:02:19
94,00:01:21
95,00:02:52
99,00:01:55
101,00:01:24
102,00:03:30
104,00:03:18
106,00:05:36
108,00:03:05
112,00:01:01
113,00:01:08
114,00:01:01
117,00:02:09
119,00:01:36
120,00:04:31
121,00:03:22
122,00:02:00
123,00:00:53
125,00:01:39
128,00:01:46
129,00:01:18
131,00:02:59
135,00:02:55
140,00:05:59
144,00:03:08
150,00:02:11
152,00:03:26
154,00:00:34
155,00:01:06
156,00:01:25
166,00:03:36
176,00:00:46
182,00:03:11
184,00:02:55
185,00:03:24
196,00:01:54
198,00:05:04
204,00:02:14
205,00:02:37
229,00:01:46
232,00:01:30
234,00:02:21
235,00:05:22
242,00:03:25
251,00:03:09
259,00:02:25
260,00:01:18
262,00:02:36
264,00:01:13
265,00:02:00
268,00:05:26
269,00:03:11
273,00:02:34
274,00:01:49
275,00:01:43
279,00:02:01
280,00:01:11
286,00:04:49
288,00:04:20
289,00:03:08
290,00:01:44
291,00:01:35
292,00:00:58
294,00:02:11
296,00:06:31
297,00:01:23
298,00:06:49
302,00:01:19
304,00:01:41
305,00:01:32
307,00:01:09
308,00:00:33
310,00:01:49
312,00:00:50
314,00:02:54
317,00:01:04
318,00:03:32
321,00:02:22
322,00:02:11
327,00:01:19
328,00:02:32
329,00:01:58
332,00:04:26
333,00:02:55
334,00:02:58
335,00:01:23
337,00:02:34
338,00:02:02
342,00:01:47
343,00:02:16
346,00:01:55
349,00:02:20
350,00:01:26
351,00:01:43
353,00:03:53
356,00:01:47
359,00:01:11
364,00:02:25
365,00:02:13
368,00:04:25
370,00:01:49
371,00:01:04
373,00:02:56
375,00:04:31
376,00:01:12
380,00:01:22
381,00:02:24
384,00:02:46
385,00:01:22
386,00:02:34
389,00:01:40
390,00:03:01
393,00:01:21
395,00:03:37
397,00:01:31
398,00:03:16
399,00:02:46
402,00:01:04
403,00:01:58
405,00:02:25
407,00:00:41
408,00:00:48
411,00:01:55
412,00:03:21
413,00:01:33
414,00:02:01
415,00:02:00
416,00:04:03
417,00:02:35
418,00:02:08
420,00:02:46
424,00:02:39
425,00:02:36
426,00:02:37
431,00:02:44
433,00:01:23
437,00:03:33
439,00:02:41
440,00:04:02
441,00:01:35
448,00:04:12
449,00:02:21
451,00:02:16
452,00:02:48
453,00:00:52
455,00:02:07
458,00:02:12
459,00:02:36
460,00:02:26
463,00:01:55
465,00:02:17
466,00:01:20
467,00:01:52
468,00:01:24
469,00:03:57
