arrival_time,wait_time
10:05:22,00:01:48
10:26:17,00:01:52
10:39:47,00:02:02
10:45:14,00:04:24
10:49:36,00:03:52
10:52:59,00:01:47
10:55:10,00:02:21
10:57:07,00:02:08
10:58:45,00:03:26
11:01:35,00:02:24
11:04:47,00:01:38
11:06:15,00:02:43
11:07:05,00:01:30
11:08:56,00:02:34
11:10:20,00:02:21
11:10:28,00:03:08
11:11:29,00:04:05
11:12:31,00:02:19
11:14:32,00:03:10
11:14:48,00:04:33
11:15:08,00:04:34
11:16:26,00:04:51
11:16:36,00:07:37
11:17:53,00:04:28
11:17:56,00:06:52
11:18:09,00:07:39
11:18:19,00:08:16
11:18:22,00:10:15
11:18:32,00:12:34
11:18:49,00:13:16
11:20:44,00:13:34
11:21:12,00:12:52
11:22:26,00:13:58
11:23:05,00:13:36
11:23:06,00:17:02
11:23:25,N/A
11:25:17,00:14:03
11:25:35,00:15:22
11:25:57,00:16:42
11:26:27,N/A
11:26:59,00:15:10
11:27:47,N/A
11:28:15,N/A
11:29:19,00:13:35
11:30:36,N/A
11:31:05,N/A
11:31:22,00:15:50
11:32:01,N/A
11:33:26,00:10:19
11:33:40,N/A
11:33:49,N/A
11:33:51,N/A
11:34:11,00:13:02
11:34:16,N/A
11:35:08,00:13:54
11:35:14,N/A
11:36:39,00:13:59
11:36:46,00:13:50
11:37:16,N/A
11:37:26,N/A
11:38:44,N/A
11:39:25,00:22:12
11:39:47,N/A
11:39:55,N/A
11:40:14,00:14:06
11:40:55,N/A
11:41:09,00:17:18
11:41:51,N/A
11:42:55,00:16:54
11:43:21,00:18:07
11:44:41,00:20:22
11:44:45,00:20:00
11:45:01,N/A
11:45:06,N/A
11:46:09,N/A
11:47:12,N/A
11:48:18,00:18:29
11:49:14,00:17:57
11:49:40,00:20:33
11:49:55,N/A
11:50:40,00:18:41
11:50:46,00:20:11
11:52:56,N/A
11:53:56,N/A
11:54:07,N/A
11:54:09,N/A
11:54:56,00:17:36
11:55:11,N/A
11:55:19,N/A
11:55:42,N/A
11:56:29,N/A
11:56:49,N/A
12:01:55,00:10:43
12:04:03,00:09:50
12:05:41,00:09:05
12:08:42,00:08:03
12:09:39,00:09:11
12:10:26,00:09:37
12:10:50,00:11:21
12:12:41,00:10:52
12:14:22,00:10:05
12:16:43,00:08:45
12:17:57,00:09:09
12:19:30,00:07:22
12:20:53,00:09:04
12:21:55,00:09:35
12:22:32,00:13:01
12:24:59,00:07:31
12:25:34,00:08:21
12:25:47,00:09:02
12:29:52,00:08:42
12:31:34,00:05:00
12:31:53,00:05:42
12:33:03,00:05:40
12:33:03,00:06:34
12:37:01,00:03:18
12:37:58,00:04:28
12:38:07,00:06:43
12:39:16,00:06:31
12:39:23,00:07:36
12:40:06,00:08:20
12:40:09,00:08:50
12:40:13,00:10:37
12:41:01,00:09:44
12:42:29,00:09:09
12:43:24,00:11:05
12:44:18,00:10:42
12:44:45,00:13:14
12:45:27,00:11:12
12:47:12,00:12:26
12:47:54,00:12:55
12:48:20,00:12:36
12:48:59,00:12:50
12:50:18,00:13:46
12:51:33,00:12:31
12:51:51,00:15:08
12:53:58,00:12:32
12:54:37,00:15:39
12:54:45,N/A
12:55:51,00:17:07
12:56:13,N/A
12:56:45,00:14:58
12:57:54,N/A
12:58:59,00:13:24
12:59:13,N/A
12:59:31,N/A
13:01:05,00:14:41
13:01:17,00:15:07
13:01:32,00:17:11
13:02:36,00:15:59
13:03:08,N/A
13:03:12,N/A
13:03:33,N/A
13:03:48,N/A
13:04:58,00:14:11
13:05:30,00:16:58
13:05:53,N/A
13:06:04,N/A
13:06:52,00:13:23
13:07:18,00:14:22
13:07:57,N/A
13:08:01,N/A
13:08:34,N/A
13:09:58,N/A
13:10:42,00:14:22
13:10:56,N/A
13:11:13,N/A
13:11:21,N/A
13:12:43,00:14:15
13:12:49,00:15:51
13:12:55,N/A
13:13:49,00:14:39
13:14:24,N/A
13:14:33,N/A
13:15:21,N/A
13:15:59,00:15:38
13:16:13,N/A
13:16:21,N/A
13:17:12,00:12:14
13:17:29,N/A
13:18:02,N/A
13:18:41,00:13:56
13:18:47,00:17:02
13:19:12,00:16:20
13:19:28,N/A
13:19:51,N/A
13:20:19,00:17:07
13:20:24,N/A
13:20:31,N/A
13:21:13,N/A
13:21:33,N/A
13:21:37,N/A
