arrival_time,wait_time
10:30:56,00:01:49
10:45:10,00:01:35
10:48:24,00:02:00
10:54:19,00:01:44
10:55:21,00:07:41
10:55:37,00:02:08
11:02:14,00:03:37
11:02:17,00:01:40
11:03:03,00:01:26
11:03:21,00:03:54
11:04:40,00:01:40
11:04:55,00:03:25
11:05:59,00:04:20
11:06:58,00:01:40
11:10:11,00:02:25
11:11:13,00:01:21
11:12:22,00:06:09
11:12:28,00:03:20
11:12:31,00:02:08
11:13:01,00:04:24
11:13:23,00:09:26
11:14:35,00:06:59
11:15:10,00:06:49
11:15:55,00:09:08
11:16:08,00:08:49
11:16:38,00:07:24
11:21:07,00:04:07
11:21:16,00:04:48
11:23:55,00:04:34
11:24:41,00:02:14
11:25:42,00:04:27
11:26:17,00:07:00
11:26:27,00:05:47
11:26:45,00:06:40
11:26:48,00:06:41
11:26:59,00:09:09
11:27:01,00:08:56
11:30:09,00:05:02
11:30:26,00:05:42
11:31:37,00:05:15
11:35:52,00:01:24
11:36:05,00:09:09
11:36:25,00:05:44
11:36:27,00:06:19
11:37:13,00:10:06
11:37:28,00:08:58
11:39:23,00:07:07
11:39:34,00:07:32
11:39:45,00:08:34
11:42:19,00:05:46
11:43:12,00:06:13
11:43:13,00:06:48
11:44:08,00:05:46
11:44:28,00:06:50
11:44:39,00:07:24
11:45:34,00:05:48
11:45:37,00:07:32
11:46:18,00:07:30
11:47:07,00:07:55
11:48:53,00:05:49
11:49:29,00:07:35
11:50:29,00:11:59
11:50:44,00:05:55
11:51:09,00:07:09
11:52:16,00:07:29
11:53:30,00:08:43
11:53:32,00:09:50
11:55:05,00:09:48
11:55:06,00:10:03
11:55:34,00:12:17
11:55:38,00:10:57
11:57:00,00:11:52
12:00:56,00:14:45
12:01:30,00:09:21
12:01:34,00:09:45
12:07:22,00:08:08
12:11:03,00:03:30
12:14:40,00:03:40
12:18:16,00:02:09
12:18:36,00:05:58
12:21:31,00:00:58
12:23:54,00:03:46
12:26:17,00:01:37
12:27:06,00:01:45
12:28:01,00:02:25
12:29:41,00:01:25
12:30:35,00:02:29
12:31:14,00:02:35
12:33:27,00:05:20
12:34:31,00:03:29
12:34:43,00:00:55
12:35:16,00:02:06
12:37:38,00:05:12
12:41:27,00:02:07
12:42:09,00:01:40
