time,length
00:00:00,0
10:30:56,1
10:30:56,0
10:45:10,1
10:45:10,0
10:48:24,1
10:48:24,0
10:54:19,1
10:54:19,0
10:55:21,1
10:55:21,0
10:55:37,1
10:55:37,0
11:02:14,1
11:02:14,0
11:02:17,1
11:02:17,0
11:03:03,1
11:03:03,0
11:03:21,1
11:03:57,0
11:04:40,1
11:04:40,0
11:04:55,1
11:05:51,0
11:05:59,1
11:06:20,0
11:06:58,1
11:07:15,0
11:10:11,1
11:10:11,0
11:11:13,1
11:11:13,0
11:12:22,1
11:12:22,0
11:12:28,1
11:12:31,2
11:12:34,1
11:12:36,0
11:13:01,1
11:13:23,2
11:14:35,3
11:14:39,2
11:15:10,3
11:15:48,2
11:15:55,3
11:16:08,4
11:16:38,5
11:17:25,4
11:18:31,3
11:21:07,4
11:21:16,5
11:21:34,4
11:21:59,3
11:22:49,2
11:23:55,3
11:24:02,2
11:24:41,3
11:24:57,2
11:25:03,1
11:25:14,0
11:25:42,1
11:26:04,0
11:26:17,1
11:26:27,2
11:26:45,3
11:26:48,4
11:26:55,3
11:26:59,4
11:27:01,5
11:28:29,4
11:30:09,5
11:30:09,4
11:30:26,5
11:31:37,6
11:32:14,5
11:33:17,4
11:33:25,3
11:33:29,2
11:35:11,1
11:35:52,2
11:35:57,1
11:36:05,2
11:36:08,1
11:36:08,0
11:36:25,1
11:36:27,2
11:36:52,1
11:37:13,2
11:37:16,1
11:37:28,2
11:39:23,3
11:39:34,4
11:39:45,5
11:42:09,4
11:42:19,5
11:42:46,4
11:43:12,5
11:43:13,6
11:44:08,7
11:44:28,8
11:44:39,9
11:45:14,8
11:45:34,9
11:45:37,10
11:46:18,11
11:46:26,10
11:46:30,9
11:47:06,8
11:47:07,9
11:47:19,8
11:48:05,7
11:48:19,6
11:48:53,7
11:49:25,6
11:49:29,7
11:49:54,6
11:50:01,5
11:50:29,6
11:50:44,7
11:51:09,8
11:51:18,7
11:51:22,6
11:52:03,5
11:52:16,6
11:53:09,5
11:53:30,6
11:53:32,7
11:53:48,6
11:54:42,5
11:55:02,4
11:55:05,5
11:55:06,6
11:55:34,7
11:55:38,8
11:56:39,7
11:57:00,8
11:57:04,7
11:58:18,6
11:59:45,5
12:00:56,6
12:01:30,7
12:01:34,8
12:02:13,7
12:02:28,6
12:03:22,5
12:04:53,4
12:05:09,3
12:06:35,2
12:07:22,3
12:07:51,2
12:08:52,1
12:10:51,0
12:11:03,1
12:11:19,0
12:14:40,1
12:14:40,0
12:18:16,1
12:18:16,0
12:18:36,1
12:18:36,0
12:21:31,1
12:21:31,0
12:23:54,1
12:23:54,0
12:26:17,1
12:26:17,0
12:27:06,1
12:27:06,0
12:28:01,1
12:28:01,0
12:29:41,1
12:29:41,0
12:30:35,1
12:30:35,0
12:31:14,1
12:31:14,0
12:33:27,1
12:33:27,0
12:34:31,1
12:34:31,0
12:34:43,1
12:34:43,0
12:35:16,1
12:35:38,0
12:37:38,1
12:37:38,0
12:41:27,1
12:41:27,0
12:42:09,1
12:42:09,0
12:42:33,1
12:42:50,0
12:44:43,1
12:44:43,0
12:45:13,1
12:45:13,0
12:46:11,1
12:46:27,2
12:46:58,1
12:47:13,0
12:49:38,1
12:49:38,0
12:51:22,1
12:51:22,0
12:51:46,1
12:51:46,0
12:52:49,1
12:52:49,0
12:53:38,1
12:53:38,0
12:56:30,1
12:56:30,0
12:56:41,1
12:56:41,0
12:58:08,1
12:58:39,2
12:58:54,1
12:58:56,0
12:59:05,1
12:59:30,0
13:00:51,1
13:01:59,2
13:01:59,3
13:02:09,2
13:02:51,1
13:03:22,2
13:03:35,3
13:04:08,4
13:04:26,3
13:05:26,4
13:05:32,3
13:05:45,2
13:06:03,1
13:06:13,2
13:06:34,3
13:07:05,4
13:07:53,5
13:07:59,4
13:08:18,5
13:08:29,4
13:08:45,5
13:09:37,6
13:10:02,5
13:10:18,6
13:10:24,7
13:10:49,8
13:10:51,7
13:10:52,6
13:11:04,7
13:11:27,8
13:11:52,7
13:12:22,6
13:12:50,7
13:12:53,8
13:13:46,9
13:14:07,8
13:14:19,7
13:14:43,6
13:15:53,5
13:16:04,6
13:16:11,5
13:16:12,6
13:16:50,7
13:17:09,8
13:19:06,9
13:19:08,10
13:19:18,9
13:19:54,8
13:20:41,7
13:20:52,8
13:20:58,9
13:21:01,10
13:21:22,11
13:21:28,12
13:21:48,11
13:22:45,12
13:23:15,13
13:23:23,14
13:23:46,15
13:23:56,14
13:24:13,13
13:24:58,14
13:25:28,15
13:25:47,14
13:26:34,15
13:26:53,14
13:27:22,13
13:27:41,14
13:28:37,13
13:28:44,12
13:29:10,13
13:29:23,14
13:29:30,13
13:29:31,14
13:30:42,13
13:32:22,12
13:34:02,13
13:34:22,12
13:34:33,11
13:34:40,12
13:34:54,13
13:35:14,12
13:35:52,13
13:36:41,12
13:36:51,13
13:37:54,14
13:38:06,15
13:39:06,14
13:39:13,13
13:39:57,14
13:40:38,15
13:41:37,14
13:42:06,13
13:42:07,12
13:42:50,13
13:43:24,12
13:44:38,11
13:45:30,12
13:45:31,11
13:45:34,12
13:46:09,11
13:46:12,10
13:46:23,11
13:46:47,12
13:46:54,13
13:47:05,14
13:47:16,15
13:48:40,14
13:48:43,13
13:48:46,12
13:48:49,13
13:49:32,14
13:49:47,13
13:49:59,12
13:50:12,13
13:50:54,12
13:51:14,13
13:51:23,12
13:51:53,13
13:52:18,12
13:52:26,13
13:52:32,14
13:52:39,13
13:53:52,12
13:54:19,13
13:55:31,14
13:55:33,15
13:55:33,14
13:55:40,13
13:55:54,12
13:56:02,13
13:57:15,12
13:58:08,13
13:58:09,12
13:58:12,13
13:58:25,12
13:59:32,11
14:00:05,10
14:00:18,9
14:00:47,10
14:00:49,11
14:01:16,12
14:01:21,11
14:01:55,12
14:02:22,11
14:02:54,10
14:02:54,9
14:03:20,10
14:03:27,9
14:03:43,10
14:05:12,9
14:05:17,8
14:06:03,9
14:06:15,8
14:07:45,7
14:07:53,6
14:08:23,5
14:08:29,6
14:10:05,5
14:12:27,4
14:13:10,3
14:13:45,2
14:14:10,1
14:14:47,2
14:15:45,3
14:16:28,2
14:16:31,1
14:17:36,2
14:18:04,3
14:18:28,2
14:19:02,1
14:19:30,0
14:24:03,1
14:24:03,0
14:25:38,1
14:25:38,0
14:27:44,1
14:27:44,0
14:28:32,1
14:28:32,0
14:29:26,1
14:29:26,0
14:30:31,1
14:31:00,0
14:33:25,1
14:33:25,0
14:34:50,1
14:34:50,0
14:40:29,1
14:40:29,0
14:49:56,1
14:49:56,0
14:56:39,1
14:56:39,0
14:58:10,1
14:58:10,0
14:58:18,1
14:58:18,0
14:58:38,1
14:58:38,0
14:59:38,1
14:59:56,0
15:02:51,1
15:02:51,0
15:04:28,1
15:04:28,0
15:05:04,1
15:05:04,0
15:09:07,1
15:09:07,0
15:10:17,1
15:10:17,0
15:11:28,1
15:11:28,0
15:12:00,1
15:12:01,0
15:12:06,1
15:13:56,0
15:15:04,1
15:15:04,0
15:16:58,1
15:16:58,0
15:17:31,1
15:17:31,0
15:20:22,1
15:20:22,0
15:22:42,1
15:22:42,0
15:24:24,1
15:24:24,0
15:24:45,1
15:24:45,0
15:25:55,1
15:26:16,0
15:28:13,1
15:28:13,0
15:29:09,1
15:29:09,0
15:31:36,1
