group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:40 - 10:50,10:44:35,00:02:00,10:46:35,00:02:40,00:04:40,h1
2,2,Served,10:40 - 10:50,10:42:21,00:00:00,10:42:21,00:04:14,00:04:14,h1
3,1,Served,10:50 - 11:00,10:53:20,00:05:26,10:58:46,00:02:32,00:07:58,h1
4,3,Served,10:50 - 11:00,10:50:33,00:00:00,10:50:33,00:02:26,00:02:26,h1
5,3,Served,10:50 - 11:00,10:51:40,00:01:19,10:52:59,00:05:47,00:07:06,h1
6,1,Served,10:50 - 11:00,10:54:20,00:06:58,11:01:18,00:01:10,00:08:08,h1
7,4,Served,11:00 - 11:10,11:09:31,00:11:10,11:20:41,00:00:49,00:11:59,h1
8,4,Served,11:00 - 11:10,11:02:28,00:00:00,11:02:28,00:02:28,00:02:28,h1
9,3,Served,11:00 - 11:10,11:05:16,00:03:49,11:09:05,00:08:58,00:12:47,h1
10,4,Served,11:00 - 11:10,11:03:06,00:04:16,11:07:22,00:01:43,00:05:59,h1
11,2,Served,11:00 - 11:10,11:06:13,00:11:50,11:18:03,00:02:38,00:14:28,h1
12,4,Served,11:00 - 11:10,11:02:39,00:02:17,11:04:56,00:02:26,00:04:43,h1
13,2,Served,11:10 - 11:20,11:10:51,00:10:39,11:21:30,00:01:05,00:11:44,h1
14,2,Rejected,11:10 - 11:20,11:13:20,N/A,N/A,N/A,N/A,N/A
15,2,Rejected,11:10 - 11:20,11:17:51,N/A,N/A,N/A,N/A,N/A
16,3,Rejected,11:10 - 11:20,11:14:37,N/A,N/A,N/A,N/A,N/A
17,3,Served,11:10 - 11:20,11:10:56,00:11:39,11:22:35,00:01:17,00:12:56,h1
18,3,Rejected,11:10 - 11:20,11:19:00,N/A,N/A,N/A,N/A,N/A
19,2,Rejected,11:10 - 11:20,11:13:04,N/A,N/A,N/A,N/A,N/A
20,5,Rejected,11:10 - 11:20,11:12:55,N/A,N/A,N/A,N/A,N/A
21,2,Served,11:10 - 11:20,11:18:08,00:09:01,11:27:09,00:04:30,00:13:31,h1
22,3,Served,11:10 - 11:20,11:11:41,00:12:11,11:23:52,00:03:17,00:15:28,h1
23,3,Rejected,11:10 - 11:20,11:15:17,N/A,N/A,N/A,N/A,N/A
24,2,Rejected,11:20 - 11:30,11:21:09,N/A,N/A,N/A,N/A,N/A
25,4,Served,11:20 - 11:30,11:22:58,00:14:35,11:37:33,00:03:31,00:18:06,h1
26,3,Rejected,11:20 - 11:30,11:25:35,N/A,N/A,N/A,N/A,N/A
27,2,Served,11:20 - 11:30,11:24:03,00:17:01,11:41:04,00:01:46,00:18:47,h1
28,5,Rejected,11:20 - 11:30,11:24:17,N/A,N/A,N/A,N/A,N/A
29,3,Rejected,11:20 - 11:30,11:24:16,N/A,N/A,N/A,N/A,N/A
30,3,Served,11:20 - 11:30,11:22:32,00:12:40,11:35:12,00:02:21,00:15:01,h1
31,2,Rejected,11:20 - 11:30,11:20:23,N/A,N/A,N/A,N/A,N/A
32,3,Served,11:20 - 11:30,11:20:58,00:10:41,11:31:39,00:03:33,00:14:14,h1
33,3,Rejected,11:20 - 11:30,11:24:11,N/A,N/A,N/A,N/A,N/A
34,3,Rejected,11:20 - 11:30,11:25:07,N/A,N/A,N/A,N/A,N/A
35,2,Rejected,11:30 - 11:40,11:33:41,N/A,N/A,N/A,N/A,N/A
36,3,Rejected,11:30 - 11:40,11:38:44,N/A,N/A,N/A,N/A,N/A
37,4,Rejected,11:30 - 11:40,11:34:05,N/A,N/A,N/A,N/A,N/A
38,3,Rejected,11:30 - 11:40,11:35:04,N/A,N/A,N/A,N/A,N/A
39,3,Rejected,11:30 - 11:40,11:30:55,N/A,N/A,N/A,N/A,N/A
40,4,Rejected,11:30 - 11:40,11:34:39,N/A,N/A,N/A,N/A,N/A
41,2,Served,11:30 - 11:40,11:35:18,00:14:02,11:49:20,00:02:33,00:16:35,h1
42,4,Served,11:30 - 11:40,11:38:16,00:13:37,11:51:53,00:06:11,00:19:48,h1
43,1,Served,11:30 - 11:40,11:30:48,00:12:02,11:42:50,00:02:03,00:14:05,h1
44,3,Rejected,11:30 - 11:40,11:33:51,N/A,N/A,N/A,N/A,N/A
45,4,Served,11:30 - 11:40,11:32:19,00:12:34,11:44:53,00:04:27,00:17:01,h1
46,2,Rejected,11:30 - 11:40,11:33:45,N/A,N/A,N/A,N/A,N/A
47,2,Rejected,11:30 - 11:40,11:34:44,N/A,N/A,N/A,N/A,N/A
48,5,Rejected,11:30 - 11:40,11:33:37,N/A,N/A,N/A,N/A,N/A
49,3,Rejected,11:40 - 11:50,11:40:48,N/A,N/A,N/A,N/A,N/A
50,3,Served,11:40 - 11:50,11:45:15,00:18:12,12:03:27,00:01:50,00:20:02,h1
51,2,Rejected,11:40 - 11:50,11:43:37,N/A,N/A,N/A,N/A,N/A
52,2,Rejected,11:40 - 11:50,11:48:34,N/A,N/A,N/A,N/A,N/A
53,3,Served,11:40 - 11:50,11:43:04,00:17:36,12:00:40,00:02:47,00:20:23,h1
54,3,Rejected,11:40 - 11:50,11:47:57,N/A,N/A,N/A,N/A,N/A
55,3,Rejected,11:40 - 11:50,11:46:32,N/A,N/A,N/A,N/A,N/A
56,4,Rejected,11:40 - 11:50,11:48:50,N/A,N/A,N/A,N/A,N/A
57,4,Rejected,11:40 - 11:50,11:48:02,N/A,N/A,N/A,N/A,N/A
58,2,Rejected,11:40 - 11:50,11:46:47,N/A,N/A,N/A,N/A,N/A
59,1,Served,11:40 - 11:50,11:42:01,00:16:03,11:58:04,00:02:36,00:18:39,h1
60,2,Rejected,11:40 - 11:50,11:40:27,N/A,N/A,N/A,N/A,N/A
61,2,Rejected,11:40 - 11:50,11:43:07,N/A,N/A,N/A,N/A,N/A
62,4,Rejected,11:50 - 12:00,11:58:02,N/A,N/A,N/A,N/A,N/A
63,2,Rejected,11:50 - 12:00,11:55:32,N/A,N/A,N/A,N/A,N/A
64,3,Rejected,11:50 - 12:00,11:54:59,N/A,N/A,N/A,N/A,N/A
65,3,Rejected,11:50 - 12:00,11:51:38,N/A,N/A,N/A,N/A,N/A
66,2,Rejected,11:50 - 12:00,11:51:07,N/A,N/A,N/A,N/A,N/A
67,4,Rejected,11:50 - 12:00,11:50:48,N/A,N/A,N/A,N/A,N/A
68,3,Rejected,11:50 - 12:00,11:55:22,N/A,N/A,N/A,N/A,N/A
69,2,Served,11:50 - 12:00,11:52:29,00:14:46,12:07:15,00:03:05,00:17:51,h1
70,4,Served,11:50 - 12:00,11:50:44,00:14:33,12:05:17,00:01:58,00:16:31,h1
71,5,Rejected,12:00 - 12:10,12:08:41,N/A,N/A,N/A,N/A,N/A
72,2,Served,12:00 - 12:10,12:01:55,00:08:25,12:10:20,00:01:41,00:10:06,h1
73,2,Served,12:00 - 12:10,12:05:19,00:14:32,12:19:51,00:04:46,00:19:18,h1
74,1,Served,12:00 - 12:10,12:03:27,00:08:34,12:12:01,00:07:50,00:16:24,h1
75,1,Served,12:00 - 12:10,12:08:36,00:17:31,12:26:07,00:01:12,00:18:43,h1
76,3,Served,12:00 - 12:10,12:05:32,00:19:05,12:24:37,00:01:30,00:20:35,h1
77,3,Served,12:10 - 12:20,12:12:24,00:16:20,12:28:44,00:01:10,00:17:30,h1
78,3,Served,12:10 - 12:20,12:12:08,00:15:11,12:27:19,00:01:25,00:16:36,h1
79,4,Rejected,12:10 - 12:20,12:15:58,N/A,N/A,N/A,N/A,N/A
80,3,Served,12:20 - 12:30,12:23:43,00:06:11,12:29:54,00:04:25,00:10:36,h1
81,5,Served,12:20 - 12:30,12:26:19,00:09:16,12:35:35,00:03:07,00:12:23,h1
82,2,Served,12:20 - 12:30,12:24:42,00:09:37,12:34:19,00:01:16,00:10:53,h1
83,1,Served,12:20 - 12:30,12:29:25,00:09:17,12:38:42,00:05:27,00:14:44,h1
84,3,Rejected,12:20 - 12:30,12:26:39,N/A,N/A,N/A,N/A,N/A
85,3,Served,12:30 - 12:40,12:34:33,00:14:46,12:49:19,00:02:54,00:17:40,h1
86,2,Served,12:30 - 12:40,12:30:27,00:13:42,12:44:09,00:02:23,00:16:05,h1
87,3,Served,12:30 - 12:40,12:35:52,00:16:21,12:52:13,00:02:01,00:18:22,h1
88,2,Rejected,12:30 - 12:40,12:36:26,N/A,N/A,N/A,N/A,N/A
89,4,Served,12:30 - 12:40,12:39:32,00:14:42,12:54:14,00:01:30,00:16:12,h1
90,3,Served,12:30 - 12:40,12:30:27,00:16:05,12:46:32,00:02:47,00:18:52,h1
91,5,Rejected,12:40 - 12:50,12:43:34,N/A,N/A,N/A,N/A,N/A
92,1,Rejected,12:40 - 12:50,12:42:14,N/A,N/A,N/A,N/A,N/A
93,4,Served,12:40 - 12:50,12:44:59,00:10:45,12:55:44,00:01:07,00:11:52,h1
94,3,Rejected,12:40 - 12:50,12:45:24,N/A,N/A,N/A,N/A,N/A
95,2,Rejected,12:40 - 12:50,12:46:13,N/A,N/A,N/A,N/A,N/A
96,2,Rejected,12:40 - 12:50,12:48:27,N/A,N/A,N/A,N/A,N/A
97,2,Rejected,12:40 - 12:50,12:42:35,N/A,N/A,N/A,N/A,N/A
98,4,Served,12:40 - 12:50,12:47:53,00:08:58,12:56:51,00:02:46,00:11:44,h1
99,2,Rejected,12:40 - 12:50,12:45:47,N/A,N/A,N/A,N/A,N/A
100,4,Rejected,12:50 - 13:00,12:59:31,N/A,N/A,N/A,N/A,N/A
101,3,Served,12:50 - 13:00,12:56:58,00:09:38,13:06:36,00:01:47,00:11:25,h1
102,3,Served,12:50 - 13:00,12:54:50,00:08:07,13:02:57,00:03:39,00:11:46,h1
103,2,Served,12:50 - 13:00,12:52:30,00:09:20,13:01:50,00:01:07,00:10:27,h1
104,2,Served,12:50 - 13:00,12:58:21,00:10:02,13:08:23,00:01:56,00:11:58,h1
105,4,Rejected,12:50 - 13:00,12:53:21,N/A,N/A,N/A,N/A,N/A
106,2,Rejected,12:50 - 13:00,12:53:38,N/A,N/A,N/A,N/A,N/A
107,3,Rejected,12:50 - 13:00,12:51:34,N/A,N/A,N/A,N/A,N/A
108,2,Rejected,12:50 - 13:00,12:55:40,N/A,N/A,N/A,N/A,N/A
109,5,Served,12:50 - 13:00,12:51:24,00:08:13,12:59:37,00:02:13,00:10:26,h1
110,3,Served,13:00 - 13:10,13:03:01,00:15:25,13:18:26,00:01:32,00:16:57,h1
111,5,Served,13:00 - 13:10,13:00:21,00:09:58,13:10:19,00:04:48,00:14:46,h1
112,3,Served,13:00 - 13:10,13:08:29,00:14:42,13:23:11,00:03:24,00:18:06,h1
113,4,Rejected,13:00 - 13:10,13:06:54,N/A,N/A,N/A,N/A,N/A
114,1,Rejected,13:00 - 13:10,13:06:54,N/A,N/A,N/A,N/A,N/A
115,2,Served,13:00 - 13:10,13:06:47,00:13:11,13:19:58,00:03:13,00:16:24,h1
116,3,Rejected,13:00 - 13:10,13:09:32,N/A,N/A,N/A,N/A,N/A
117,5,Rejected,13:00 - 13:10,13:01:20,N/A,N/A,N/A,N/A,N/A
118,2,Rejected,13:00 - 13:10,13:01:43,N/A,N/A,N/A,N/A,N/A
119,2,Rejected,13:00 - 13:10,13:08:45,N/A,N/A,N/A,N/A,N/A
120,1,Rejected,13:00 - 13:10,13:01:28,N/A,N/A,N/A,N/A,N/A
121,3,Rejected,13:00 - 13:10,13:06:27,N/A,N/A,N/A,N/A,N/A
122,5,Served,13:00 - 13:10,13:02:11,00:12:56,13:15:07,00:03:19,00:16:15,h1
123,2,Rejected,13:00 - 13:10,13:08:12,N/A,N/A,N/A,N/A,N/A
124,2,Served,13:10 - 13:20,13:11:37,00:14:58,13:26:35,00:01:31,00:16:29,h1
125,2,Rejected,13:10 - 13:20,13:12:27,N/A,N/A,N/A,N/A,N/A
126,5,Rejected,13:10 - 13:20,13:13:27,N/A,N/A,N/A,N/A,N/A
127,2,Rejected,13:10 - 13:20,13:19:30,N/A,N/A,N/A,N/A,N/A
128,5,Rejected,13:10 - 13:20,13:14:03,N/A,N/A,N/A,N/A,N/A
129,3,Rejected,13:10 - 13:20,13:14:02,N/A,N/A,N/A,N/A,N/A
130,4,Rejected,13:10 - 13:20,13:17:28,N/A,N/A,N/A,N/A,N/A
131,1,Served,13:10 - 13:20,13:16:15,00:11:51,13:28:06,00:00:57,00:12:48,h1
132,3,Rejected,13:10 - 13:20,13:13:24,N/A,N/A,N/A,N/A,N/A
133,2,Rejected,13:10 - 13:20,13:16:57,N/A,N/A,N/A,N/A,N/A
134,2,Served,13:10 - 13:20,13:18:51,00:10:12,13:29:03,00:01:35,00:11:47,h1
135,2,Rejected,13:10 - 13:20,13:17:07,N/A,N/A,N/A,N/A,N/A
136,2,Rejected,13:10 - 13:20,13:19:00,N/A,N/A,N/A,N/A,N/A
137,1,Rejected,13:10 - 13:20,13:16:20,N/A,N/A,N/A,N/A,N/A
138,4,Rejected,13:10 - 13:20,13:19:51,N/A,N/A,N/A,N/A,N/A
139,3,Rejected,13:20 - 13:30,13:27:01,N/A,N/A,N/A,N/A,N/A
140,5,Served,13:20 - 13:30,13:23:41,00:08:53,13:32:34,00:01:38,00:10:31,h1
141,1,Rejected,13:20 - 13:30,13:23:52,N/A,N/A,N/A,N/A,N/A
142,3,Rejected,13:20 - 13:30,13:26:24,N/A,N/A,N/A,N/A,N/A
143,4,Rejected,13:20 - 13:30,13:29:03,N/A,N/A,N/A,N/A,N/A
144,3,Rejected,13:20 - 13:30,13:24:22,N/A,N/A,N/A,N/A,N/A
145,3,Served,13:20 - 13:30,13:28:15,00:09:25,13:37:40,00:02:11,00:11:36,h1
146,2,Served,13:20 - 13:30,13:20:29,00:10:09,13:30:38,00:01:56,00:12:05,h1
147,5,Rejected,13:20 - 13:30,13:24:47,N/A,N/A,N/A,N/A,N/A
148,2,Rejected,13:20 - 13:30,13:26:49,N/A,N/A,N/A,N/A,N/A
149,2,Rejected,13:20 - 13:30,13:26:52,N/A,N/A,N/A,N/A,N/A
150,4,Served,13:20 - 13:30,13:29:43,00:10:08,13:39:51,00:03:22,00:13:30,h1
151,2,Rejected,13:20 - 13:30,13:27:00,N/A,N/A,N/A,N/A,N/A
152,1,Rejected,13:20 - 13:30,13:22:24,N/A,N/A,N/A,N/A,N/A
153,3,Rejected,13:20 - 13:30,13:22:09,N/A,N/A,N/A,N/A,N/A
154,3,Rejected,13:20 - 13:30,13:22:22,N/A,N/A,N/A,N/A,N/A
155,2,Rejected,13:20 - 13:30,13:25:43,N/A,N/A,N/A,N/A,N/A
156,4,Served,13:20 - 13:30,13:26:43,00:07:29,13:34:12,00:03:28,00:10:57,h1
157,4,Rejected,13:30 - 13:40,13:36:09,N/A,N/A,N/A,N/A,N/A
158,4,Rejected,13:30 - 13:40,13:35:33,N/A,N/A,N/A,N/A,N/A
159,3,Rejected,13:30 - 13:40,13:37:39,N/A,N/A,N/A,N/A,N/A
160,2,Rejected,13:30 - 13:40,13:33:22,N/A,N/A,N/A,N/A,N/A
161,3,Rejected,13:30 - 13:40,13:30:27,N/A,N/A,N/A,N/A,N/A
162,2,Rejected,13:30 - 13:40,13:33:21,N/A,N/A,N/A,N/A,N/A
163,2,Served,13:30 - 13:40,13:33:03,00:12:08,13:45:11,00:02:16,00:14:24,h1
164,1,Rejected,13:30 - 13:40,13:33:38,N/A,N/A,N/A,N/A,N/A
165,5,Rejected,13:30 - 13:40,13:35:41,N/A,N/A,N/A,N/A,N/A
166,5,Served,13:30 - 13:40,13:31:11,00:12:02,13:43:13,00:01:58,00:14:00,h1
167,5,Rejected,13:30 - 13:40,13:32:18,N/A,N/A,N/A,N/A,N/A
168,2,Rejected,13:30 - 13:40,13:33:21,N/A,N/A,N/A,N/A,N/A
169,4,Served,13:30 - 13:40,13:37:42,00:12:48,13:50:30,00:01:03,00:13:51,h1
170,2,Served,13:30 - 13:40,13:34:40,00:12:47,13:47:27,00:03:03,00:15:50,h1
171,1,Served,13:40 - 13:50,13:43:18,00:10:47,13:54:05,00:01:28,00:12:15,h1
172,2,Served,13:40 - 13:50,13:40:37,00:10:56,13:51:33,00:02:32,00:13:28,h1
173,2,Rejected,13:40 - 13:50,13:46:45,N/A,N/A,N/A,N/A,N/A
174,3,Rejected,13:40 - 13:50,13:44:32,N/A,N/A,N/A,N/A,N/A
175,2,Rejected,13:40 - 13:50,13:45:21,N/A,N/A,N/A,N/A,N/A
176,3,Rejected,13:40 - 13:50,13:46:48,N/A,N/A,N/A,N/A,N/A
177,2,Rejected,13:40 - 13:50,13:40:43,N/A,N/A,N/A,N/A,N/A
178,3,Rejected,13:40 - 13:50,13:46:37,N/A,N/A,N/A,N/A,N/A
179,2,Served,13:40 - 13:50,13:48:42,00:09:41,13:58:23,00:03:31,00:13:12,h1
180,2,Rejected,13:40 - 13:50,13:43:30,N/A,N/A,N/A,N/A,N/A
181,3,Rejected,13:40 - 13:50,13:43:29,N/A,N/A,N/A,N/A,N/A
182,4,Served,13:40 - 13:50,13:45:13,00:10:20,13:55:33,00:02:50,00:13:10,h1
183,3,Rejected,13:40 - 13:50,13:44:14,N/A,N/A,N/A,N/A,N/A
184,4,Rejected,13:40 - 13:50,13:43:50,N/A,N/A,N/A,N/A,N/A
185,4,Rejected,13:40 - 13:50,13:46:45,N/A,N/A,N/A,N/A,N/A
186,3,Rejected,13:50 - 14:00,13:50:04,N/A,N/A,N/A,N/A,N/A
187,2,Rejected,13:50 - 14:00,13:57:24,N/A,N/A,N/A,N/A,N/A
188,4,Rejected,13:50 - 14:00,13:56:47,N/A,N/A,N/A,N/A,N/A
189,1,Served,13:50 - 14:00,13:52:46,00:11:22,14:04:08,00:02:38,00:14:00,h1
190,5,Rejected,13:50 - 14:00,13:57:54,N/A,N/A,N/A,N/A,N/A
191,2,Served,13:50 - 14:00,13:59:30,00:12:07,14:11:37,00:02:19,00:14:26,h1
192,4,Served,13:50 - 14:00,13:56:07,00:14:01,14:10:08,00:01:29,00:15:30,h1
193,3,Served,13:50 - 14:00,13:54:14,00:12:32,14:06:46,00:03:22,00:15:54,h1
194,3,Rejected,13:50 - 14:00,13:55:18,N/A,N/A,N/A,N/A,N/A
195,3,Rejected,13:50 - 14:00,13:53:42,N/A,N/A,N/A,N/A,N/A
196,3,Served,13:50 - 14:00,13:50:31,00:11:23,14:01:54,00:02:14,00:13:37,h1
197,4,Rejected,14:00 - 14:10,14:05:24,N/A,N/A,N/A,N/A,N/A
198,4,Served,14:00 - 14:10,14:02:01,00:11:55,14:13:56,00:01:46,00:13:41,h1
199,2,Served,14:00 - 14:10,14:08:34,00:10:02,14:18:36,00:02:07,00:12:09,h1
200,1,Rejected,14:00 - 14:10,14:09:44,N/A,N/A,N/A,N/A,N/A
201,3,Served,14:00 - 14:10,14:04:31,00:11:11,14:15:42,00:02:54,00:14:05,h1
202,2,Rejected,14:00 - 14:10,14:06:24,N/A,N/A,N/A,N/A,N/A
203,1,Rejected,14:00 - 14:10,14:05:59,N/A,N/A,N/A,N/A,N/A
204,4,Rejected,14:00 - 14:10,14:09:11,N/A,N/A,N/A,N/A,N/A
205,3,Rejected,14:00 - 14:10,14:03:08,N/A,N/A,N/A,N/A,N/A
206,2,Served,14:10 - 14:20,14:11:42,00:10:26,14:22:08,00:06:17,00:16:43,h1
207,4,Served,14:10 - 14:20,14:11:36,00:09:07,14:20:43,00:01:25,00:10:32,h1
208,2,Served,14:10 - 14:20,14:17:35,00:13:36,14:31:11,00:03:46,00:17:22,h1
209,3,Rejected,14:10 - 14:20,14:11:48,N/A,N/A,N/A,N/A,N/A
210,2,Served,14:10 - 14:20,14:15:56,00:12:29,14:28:25,00:02:46,00:15:15,h1
211,3,Served,14:20 - 14:30,14:28:51,00:12:59,14:41:50,00:01:50,00:14:49,h1
212,2,Served,14:20 - 14:30,14:25:43,00:11:50,14:37:33,00:04:17,00:16:07,h1
213,1,Served,14:20 - 14:30,14:28:53,00:14:47,14:43:40,00:06:44,00:21:31,h1
214,3,Served,14:20 - 14:30,14:25:38,00:09:19,14:34:57,00:02:36,00:11:55,h1
215,5,Served,14:30 - 14:40,14:33:18,00:17:06,14:50:24,00:03:10,00:20:16,h1
216,5,Rejected,14:30 - 14:40,14:34:31,N/A,N/A,N/A,N/A,N/A
217,5,Served,14:40 - 14:50,14:43:42,00:09:52,14:53:34,00:03:54,00:13:46,h1
