time,length
00:00:00,0
10:42:21,1
10:42:21,0
10:44:35,1
10:46:35,0
10:50:33,1
10:50:33,0
10:51:40,1
10:52:59,0
10:53:20,1
10:54:20,2
10:58:46,1
11:01:18,0
11:02:28,1
11:02:28,0
11:02:39,1
11:03:06,2
11:04:56,1
11:05:16,2
11:06:13,3
11:07:22,2
11:09:05,1
11:09:31,2
11:10:51,3
11:10:56,4
11:11:41,5
11:18:03,4
11:18:08,5
11:20:41,4
11:20:58,5
11:21:30,4
11:22:32,5
11:22:35,4
11:22:58,5
11:23:52,4
11:24:03,5
11:27:09,4
11:30:48,5
11:31:39,4
11:32:19,5
11:35:12,4
11:35:18,5
11:37:33,4
11:38:16,5
11:41:04,4
11:42:01,5
11:42:50,4
11:43:04,5
11:44:53,4
11:45:15,5
11:49:20,4
11:50:44,5
11:51:53,4
11:52:29,5
11:58:04,4
12:00:40,3
12:01:55,4
12:03:27,5
12:03:27,4
12:05:17,3
12:05:19,4
12:05:32,5
12:07:15,4
12:08:36,5
12:10:20,4
12:12:01,3
12:12:08,4
12:12:24,5
12:19:51,4
12:23:43,5
12:24:37,4
12:24:42,5
12:26:07,4
12:26:19,5
12:27:19,4
12:28:44,3
12:29:25,4
12:29:54,3
12:30:27,4
12:30:27,5
12:34:19,4
12:34:33,5
12:35:35,4
12:35:52,5
12:38:42,4
12:39:32,5
12:44:09,4
12:44:59,5
12:46:32,4
12:47:53,5
12:49:19,4
12:51:24,5
12:52:13,4
12:52:30,5
12:54:14,4
12:54:50,5
12:55:44,4
12:56:51,3
12:56:58,4
12:58:21,5
12:59:37,4
13:00:21,5
13:01:50,4
13:02:11,5
13:02:57,4
13:03:01,5
13:06:36,4
13:06:47,5
13:08:23,4
13:08:29,5
13:10:19,4
13:11:37,5
13:15:07,4
13:16:15,5
13:18:26,4
13:18:51,5
13:19:58,4
13:20:29,5
13:23:11,4
13:23:41,5
13:26:35,4
13:26:43,5
13:28:06,4
13:28:15,5
13:29:03,4
13:29:43,5
13:30:38,4
13:31:11,5
13:32:34,4
13:33:03,5
13:34:12,4
13:34:40,5
13:37:40,4
13:37:42,5
13:39:51,4
13:40:37,5
13:43:13,4
13:43:18,5
13:45:11,4
13:45:13,5
13:47:27,4
13:48:42,5
13:50:30,4
13:50:31,5
13:51:33,4
13:52:46,5
13:54:05,4
13:54:14,5
13:55:33,4
13:56:07,5
13:58:23,4
13:59:30,5
14:01:54,4
14:02:01,5
14:04:08,4
14:04:31,5
14:06:46,4
14:08:34,5
14:10:08,4
14:11:36,5
14:11:37,4
14:11:42,5
14:13:56,4
14:15:42,3
14:15:56,4
14:17:35,5
14:18:36,4
14:20:43,3
14:22:08,2
14:25:38,3
14:25:43,4
14:28:25,3
14:28:51,4
14:28:53,5
14:31:11,4
14:33:18,5
14:34:57,4
14:37:33,3
14:41:50,2
14:43:40,1
14:43:42,2
14:50:21,3
14:50:24,2
