group_id,service_time
1,00:00:58
2,00:01:53
3,00:02:25
4,00:02:45
6,00:01:33
11,00:03:44
12,00:04:54
14,00:02:20
20,00:01:41
25,00:01:32
27,00:01:54
30,00:03:51
34,00:01:38
35,00:02:40
42,00:02:26
47,00:02:08
52,00:05:09
54,00:01:28
61,00:02:12
63,00:01:27
69,00:01:09
72,00:03:15
78,00:02:15
81,00:00:45
82,00:03:23
85,00:02:05
86,00:00:52
87,00:04:48
89,00:03:00
90,00:02:41
96,00:01:32
97,00:03:10
98,00:00:40
100,00:01:18
101,00:01:04
109,00:02:13
111,00:02:54
117,00:01:43
119,00:01:50
122,00:05:16
124,00:02:01
125,00:01:44
126,00:04:26
132,00:02:14
140,00:00:45
145,00:02:13
147,00:02:30
148,00:01:46
150,00:01:19
152,00:05:09
158,00:01:33
161,00:02:16
164,00:03:31
165,00:02:22
172,00:03:54
173,00:02:22
175,00:02:08
185,00:00:59
189,00:01:58
202,00:04:25
204,00:02:57
205,00:02:56
209,00:02:14
210,00:01:45
216,00:03:02
228,00:01:22
230,00:03:44
235,00:05:20
240,00:01:54
252,00:03:49
253,00:01:35
257,00:03:19
258,00:02:22
260,00:01:45
262,00:02:32
263,00:03:03
264,00:01:40
265,00:01:56
267,00:02:37
268,00:02:37
271,00:03:35
272,00:02:55
274,00:02:08
277,00:06:00
280,00:04:17
281,00:05:08
283,00:01:28
289,00:01:20
291,00:04:01
297,00:02:21
300,00:01:12
305,00:02:34
307,00:01:31
308,00:02:23
313,00:00:46
318,00:03:09
323,00:12:19
328,00:06:02
329,00:00:44
340,00:04:25
346,00:00:51
353,00:02:08
356,00:01:26
358,00:02:27
362,00:03:52
366,00:01:22
367,00:00:46
368,00:04:37
372,00:03:35
373,00:03:39
376,00:02:22
378,00:02:29
379,00:02:07
381,00:01:32
389,00:02:05
390,00:02:52
393,00:03:08
397,00:02:13
399,00:02:21
402,00:02:11
408,00:03:26
410,00:01:24
411,00:03:24
414,00:02:48
417,00:02:15
420,00:01:28
422,00:02:30
429,00:01:42
430,00:02:08
432,00:02:19
436,00:01:59
439,00:02:08
440,00:02:54
445,00:02:27
447,00:02:33
448,00:02:05
449,00:02:08
450,00:03:45
451,00:03:25
452,00:02:23
