arrival_time,wait_time
10:23:52,00:00:58
10:33:58,00:01:53
10:48:47,00:02:25
10:50:17,00:07:11
10:52:36,00:02:45
10:56:55,00:01:33
11:00:55,00:04:54
11:02:19,00:04:30
11:03:18,00:01:49
11:03:35,00:08:18
11:06:10,00:03:44
11:06:10,00:04:00
11:07:21,00:02:13
11:08:32,00:01:44
11:09:30,00:02:24
11:09:51,00:02:23
11:10:00,00:01:40
11:12:55,00:01:32
11:13:10,00:02:37
11:13:39,00:02:14
11:14:07,00:04:17
11:14:52,00:01:54
11:15:08,00:09:12
11:15:54,00:02:23
11:15:55,00:00:56
11:17:06,00:01:41
11:18:16,00:09:10
11:18:19,00:01:14
11:18:29,00:01:22
11:18:58,00:03:51
11:20:37,00:01:29
11:22:03,00:00:45
11:22:17,00:02:33
11:24:09,00:02:40
11:24:51,00:03:16
11:25:09,00:01:24
11:25:20,00:02:21
11:25:25,00:01:37
11:25:28,00:03:47
11:26:06,00:02:48
11:26:54,00:04:52
11:28:31,00:02:30
11:29:42,00:01:38
11:30:12,00:02:43
11:31:00,00:02:38
11:32:21,00:01:28
11:32:31,00:01:24
11:33:23,00:02:12
11:33:44,00:02:48
11:34:48,00:05:09
11:34:52,00:02:59
11:35:07,00:01:32
11:35:14,00:04:30
11:36:08,00:03:13
11:37:57,00:03:43
11:38:02,00:05:21
11:39:04,00:01:06
11:39:12,00:02:11
11:39:27,00:02:38
11:42:06,00:01:09
11:42:22,00:09:34
11:42:38,00:04:03
11:45:25,00:01:27
11:45:30,00:03:42
11:45:45,00:03:10
11:45:48,00:09:09
11:46:02,00:03:02
11:46:32,00:03:58
11:47:13,00:05:06
11:47:39,00:05:22
11:48:46,00:02:41
11:49:19,00:04:04
11:49:26,00:04:29
11:50:55,00:03:39
11:51:18,00:04:38
11:51:26,00:03:37
11:52:01,00:03:40
11:53:01,00:02:18
11:53:16,00:04:15
11:54:02,00:04:31
11:54:36,00:02:48
11:55:52,00:02:37
11:56:43,00:08:55
11:57:10,00:03:37
11:57:32,00:02:24
12:01:35,00:02:41
12:01:58,00:01:27
12:02:32,00:01:16
12:04:47,00:00:52
12:05:53,00:03:00
12:09:47,00:04:48
12:10:55,00:05:49
12:11:27,00:01:25
12:13:32,00:02:14
12:13:50,00:04:45
12:17:15,00:01:32
12:22:41,00:01:04
12:24:13,00:00:40
12:25:30,00:01:18
12:26:36,00:01:42
12:28:41,00:03:10
12:32:15,00:02:54
12:33:17,00:01:25
12:33:25,00:03:42
12:33:36,00:05:45
12:33:47,00:02:01
12:34:12,00:03:20
12:37:25,00:02:13
12:37:38,00:01:50
12:38:07,00:02:48
12:38:27,00:02:14
12:40:04,00:01:50
12:40:23,00:02:03
12:40:59,00:03:19
12:41:42,00:02:36
12:42:09,00:01:43
12:42:16,00:01:59
12:42:37,00:02:26
12:42:43,00:06:25
12:44:44,00:03:34
12:45:27,00:02:33
12:46:20,00:04:12
12:46:33,00:02:34
12:50:03,00:01:44
12:51:52,00:02:14
12:53:44,00:01:07
12:54:27,00:02:01
12:55:19,00:03:48
12:55:30,00:04:10
12:55:56,00:01:13
12:56:45,00:04:26
12:57:48,00:04:56
12:59:32,00:01:08
12:59:55,00:01:40
13:01:27,00:01:46
13:01:43,00:03:07
13:02:07,00:02:31
13:02:19,00:00:39
13:03:00,00:07:27
13:03:15,00:02:13
13:04:12,00:04:07
13:05:02,00:03:07
13:05:14,00:01:45
13:05:39,00:02:30
13:06:01,00:06:42
13:06:24,00:03:04
13:06:34,00:03:02
13:07:10,00:04:26
13:07:28,00:02:45
13:07:54,00:03:33
13:08:22,00:07:00
13:09:22,00:03:13
13:09:39,00:03:06
13:09:48,00:03:36
13:10:44,00:04:48
13:11:01,00:04:31
13:11:04,00:02:40
13:11:45,00:16:05
13:11:57,00:03:58
13:11:58,00:06:55
13:14:14,00:03:11
13:14:18,00:03:25
13:14:33,00:06:20
13:14:50,00:06:59
13:15:18,00:04:52
13:16:26,00:04:00
13:16:29,00:06:24
13:17:51,00:04:57
13:18:30,00:04:58
13:18:50,00:04:45
13:18:50,00:06:14
13:21:12,00:03:59
13:22:11,00:04:23
13:22:32,00:04:18
13:23:18,00:02:45
13:23:37,00:03:50
13:23:47,00:04:24
13:23:48,00:03:53
13:24:38,00:04:46
13:24:49,00:04:39
13:25:39,00:05:31
13:26:56,00:02:26
13:27:02,00:05:03
13:27:30,00:05:15
13:27:32,00:06:21
13:27:32,00:07:46
13:27:36,00:06:00
13:28:16,00:05:47
13:28:32,00:09:35
13:28:40,00:07:37
13:28:48,00:08:50
13:28:53,00:07:32
13:29:43,00:11:16
13:30:16,00:09:38
13:30:17,00:09:05
13:30:19,00:09:09
13:30:35,00:10:17
13:31:07,00:10:00
13:31:42,00:11:43
13:32:50,00:10:01
13:34:43,00:09:16
13:35:00,00:08:50
13:35:20,00:10:12
13:35:57,00:08:58
13:37:18,00:12:52
13:37:30,00:08:21
13:37:35,00:09:52
13:37:50,00:09:52
13:37:59,00:09:47
13:38:23,00:12:37
13:39:04,00:10:24
