group_id,service_time
5,00:07:11
13,00:02:13
15,00:04:30
16,00:02:20
21,00:02:37
23,00:01:14
28,00:02:23
37,00:02:30
40,00:01:29
41,00:03:16
43,00:02:33
46,00:02:59
50,00:01:24
58,00:03:43
62,00:09:34
64,00:01:59
75,00:01:46
83,00:02:37
88,00:01:27
92,00:05:49
99,00:01:42
103,00:01:25
105,00:01:50
110,00:02:50
115,00:02:03
120,00:02:33
121,00:02:26
129,00:01:08
133,00:01:07
134,00:03:48
135,00:03:07
136,00:01:27
137,00:03:07
146,00:01:51
149,00:01:18
155,00:04:58
168,00:02:35
169,00:02:11
170,00:00:59
176,00:02:41
184,00:02:26
188,00:01:07
190,00:03:29
192,00:03:06
199,00:02:55
206,00:02:47
208,00:03:37
211,00:02:57
213,00:02:04
215,00:01:35
220,00:01:38
225,00:04:05
233,00:01:09
234,00:05:25
236,00:03:13
243,00:00:46
248,00:02:35
255,00:01:06
256,00:01:04
261,00:03:40
266,00:02:00
269,00:02:05
270,00:02:03
275,00:03:27
276,00:02:29
279,00:02:30
284,00:02:56
286,00:03:04
290,00:00:58
294,00:02:05
299,00:04:12
303,00:02:39
310,00:01:43
314,00:00:58
317,00:05:25
327,00:01:50
330,00:03:01
335,00:05:05
338,00:01:52
343,00:02:41
345,00:01:55
347,00:01:02
349,00:01:14
352,00:01:48
357,00:01:50
361,00:02:10
365,00:08:39
369,00:01:31
371,00:03:29
374,00:02:05
380,00:01:49
382,00:04:07
384,00:01:21
386,00:01:48
387,00:01:04
391,00:03:11
394,00:02:51
398,00:01:32
407,00:08:11
409,00:03:41
415,00:02:27
421,00:01:56
423,00:05:32
434,00:01:16
437,00:02:40
438,00:02:22
441,00:02:06
444,00:03:52
