arrival_time,in_queue_time
10:06:00,00:00:00
10:23:54,00:00:00
10:38:41,00:00:00
10:42:01,00:00:00
10:45:05,00:00:00
10:48:26,00:00:00
10:48:57,00:05:31
10:53:03,00:04:30
10:56:40,00:02:42
10:57:30,00:05:07
10:58:23,00:10:55
10:59:20,00:13:27
10:59:40,00:14:43
11:00:51,00:16:29
11:01:03,N/A
11:01:07,N/A
11:01:21,N/A
11:02:59,00:16:28
11:03:00,N/A
11:03:06,N/A
11:03:38,N/A
11:03:45,N/A
11:07:24,N/A
11:07:52,N/A
11:08:57,N/A
11:11:30,00:10:31
11:11:56,N/A
11:12:17,N/A
11:12:19,N/A
11:12:32,N/A
11:12:45,N/A
11:13:08,00:13:33
11:13:38,N/A
11:13:49,N/A
11:13:57,N/A
11:14:05,N/A
11:15:48,00:13:10
11:16:10,N/A
11:16:12,N/A
11:17:20,N/A
11:17:43,00:14:34
11:18:05,N/A
11:18:08,N/A
11:18:11,N/A
11:19:24,N/A
11:19:27,N/A
11:20:35,00:13:07
11:20:38,N/A
11:20:59,N/A
11:21:16,N/A
11:21:52,N/A
11:22:07,00:13:00
11:22:24,N/A
11:22:36,N/A
11:22:41,N/A
11:22:42,N/A
11:22:54,N/A
11:23:27,N/A
11:23:32,N/A
11:24:01,N/A
11:24:07,N/A
11:25:42,N/A
11:26:05,N/A
11:26:32,N/A
11:26:40,N/A
11:26:48,00:10:36
11:26:49,N/A
11:28:18,N/A
11:28:21,N/A
11:28:52,N/A
11:29:05,00:10:52
11:29:24,N/A
11:29:30,N/A
11:30:22,N/A
11:31:08,N/A
11:31:31,N/A
11:31:51,N/A
11:32:00,N/A
11:33:32,00:09:15
11:33:41,N/A
11:34:22,00:10:47
11:34:40,N/A
11:35:01,N/A
11:35:22,00:14:26
11:35:42,N/A
11:36:10,N/A
11:37:22,N/A
11:37:31,00:15:36
11:38:10,N/A
11:38:17,N/A
11:38:43,N/A
11:39:02,N/A
11:39:18,N/A
11:39:49,N/A
11:40:16,00:15:07
11:40:36,N/A
11:40:37,N/A
11:41:12,N/A
11:41:25,N/A
11:42:38,N/A
11:42:38,N/A
11:43:16,00:13:38
11:44:01,N/A
11:44:24,N/A
11:44:33,N/A
11:44:49,N/A
11:47:05,00:11:55
11:47:12,N/A
11:48:43,N/A
11:48:56,N/A
11:49:58,00:12:07
11:50:19,N/A
11:50:42,N/A
11:51:05,N/A
11:52:10,N/A
11:52:27,N/A
11:54:00,00:10:53
11:54:03,N/A
11:54:10,N/A
11:55:16,N/A
11:55:41,00:11:53
11:56:16,N/A
11:56:19,N/A
11:56:32,N/A
11:56:41,N/A
11:58:43,00:10:49
11:59:21,00:14:22
11:59:57,N/A
12:01:41,N/A
12:04:25,00:10:45
12:06:08,00:11:18
12:07:04,N/A
12:08:54,00:12:55
12:09:04,N/A
12:11:50,00:12:22
12:12:06,N/A
12:12:08,N/A
12:12:45,N/A
12:14:18,00:10:25
12:15:00,N/A
12:15:53,00:15:48
12:15:55,N/A
12:18:18,00:16:45
12:22:37,00:15:36
12:23:35,N/A
12:24:58,00:15:27
12:27:49,00:14:14
12:28:31,N/A
12:28:37,N/A
12:30:23,N/A
12:32:17,00:14:28
12:32:24,N/A
12:33:44,N/A
12:33:53,N/A
12:34:46,N/A
12:36:20,00:12:42
12:37:46,N/A
12:38:10,N/A
12:39:00,00:12:57
12:39:11,N/A
12:40:18,N/A
12:40:45,00:12:09
12:41:12,N/A
12:41:56,N/A
12:44:03,00:11:22
12:44:54,N/A
12:44:55,N/A
12:44:56,N/A
12:45:01,N/A
12:45:03,N/A
12:46:07,N/A
12:46:20,N/A
12:47:54,00:09:38
12:48:30,N/A
12:49:05,00:11:45
12:49:19,N/A
12:51:16,N/A
12:51:17,N/A
12:51:50,N/A
12:51:55,N/A
12:53:21,00:11:51
12:53:23,00:14:07
12:53:59,N/A
12:54:07,N/A
12:54:08,N/A
12:54:51,N/A
12:54:53,N/A
12:55:29,00:13:22
12:56:17,N/A
12:56:38,N/A
12:57:17,N/A
12:57:28,N/A
12:57:44,00:12:10
12:59:02,N/A
12:59:06,N/A
12:59:39,N/A
13:00:12,N/A
13:00:49,N/A
13:01:23,00:10:49
13:01:28,N/A
13:01:34,N/A
13:01:59,N/A
13:02:08,N/A
13:03:30,N/A
13:03:31,N/A
13:03:41,N/A
13:03:42,N/A
13:04:38,N/A
13:05:06,N/A
13:05:15,00:08:15
13:05:41,N/A
13:06:43,N/A
13:07:14,N/A
13:07:44,00:08:59
13:08:06,N/A
13:09:27,00:09:10
13:09:38,N/A
13:09:43,N/A
13:09:50,N/A
13:09:55,00:12:20
13:10:00,N/A
13:10:02,N/A
13:10:39,N/A
13:10:44,N/A
13:10:48,N/A
13:10:51,N/A
13:12:02,N/A
13:12:06,N/A
13:13:31,00:12:06
13:13:40,00:13:53
13:13:54,N/A
13:14:06,N/A
13:14:08,N/A
13:14:26,N/A
13:15:07,N/A
13:16:42,N/A
13:16:46,00:11:31
13:18:47,00:11:12
13:18:50,N/A
13:19:41,N/A
13:20:16,N/A
13:20:25,N/A
13:21:06,N/A
13:21:30,N/A
13:21:57,N/A
13:22:10,N/A
13:22:26,00:15:40
13:22:48,N/A
13:22:50,N/A
13:22:53,N/A
13:22:55,N/A
13:23:30,N/A
13:23:44,N/A
13:23:45,N/A
13:23:50,N/A
13:23:57,N/A
13:23:58,N/A
13:24:07,N/A
13:24:16,N/A
13:24:47,N/A
13:25:13,N/A
13:25:25,N/A
13:26:40,00:13:21
13:26:41,N/A
13:27:26,N/A
13:27:26,N/A
13:28:18,00:15:24
13:28:22,00:16:30
13:28:23,N/A
13:28:26,N/A
13:29:06,N/A
13:29:33,N/A
13:29:36,N/A
13:30:07,00:17:37
13:30:22,N/A
13:30:30,N/A
13:30:41,N/A
13:30:56,N/A
13:31:14,N/A
13:32:47,N/A
13:33:27,N/A
13:33:39,N/A
13:34:52,N/A
13:35:16,N/A
13:35:43,N/A
13:35:46,N/A
13:35:52,N/A
13:36:05,N/A
13:36:24,N/A
13:36:48,N/A
13:38:08,00:13:54
13:38:16,N/A
13:38:37,N/A
13:39:11,N/A
13:39:22,N/A
13:39:25,N/A
13:39:32,N/A
13:39:35,N/A
13:40:16,00:13:23
13:40:39,N/A
13:41:05,N/A
13:41:15,N/A
13:41:41,N/A
13:43:04,N/A
13:43:05,N/A
13:43:21,N/A
13:43:45,00:11:08
13:43:52,N/A
13:45:29,00:10:40
13:45:46,N/A
13:45:55,N/A
13:46:06,N/A
13:46:39,N/A
13:46:52,N/A
13:47:20,N/A
13:47:35,N/A
13:47:38,N/A
13:48:01,00:11:04
13:48:35,N/A
13:49:19,N/A
13:49:21,N/A
13:49:25,N/A
13:49:36,N/A
13:50:01,N/A
13:50:12,N/A
13:50:24,N/A
13:52:19,00:08:30
13:52:51,N/A
13:53:39,N/A
13:53:51,00:09:32
13:53:58,N/A
13:54:07,N/A
13:54:08,N/A
13:54:51,N/A
13:54:59,00:13:37
13:55:15,N/A
13:55:53,N/A
13:55:55,N/A
13:56:17,00:15:42
13:56:38,N/A
13:58:07,N/A
13:58:34,N/A
13:59:12,00:15:00
13:59:35,N/A
13:59:38,N/A
13:59:55,N/A
14:00:45,N/A
14:01:24,00:15:14
14:02:12,N/A
14:03:30,00:14:44
14:04:04,N/A
14:04:04,N/A
14:04:13,N/A
14:04:33,N/A
14:05:37,N/A
14:05:59,N/A
14:06:08,N/A
14:06:27,N/A
14:07:53,N/A
14:08:04,N/A
14:08:13,N/A
14:08:27,N/A
14:09:13,00:10:22
14:10:09,N/A
14:13:20,00:09:08
14:14:16,00:10:34
14:14:40,N/A
14:14:52,N/A
14:15:23,N/A
14:16:49,00:09:41
14:18:03,N/A
14:18:16,00:10:48
14:23:39,00:07:22
14:24:02,00:08:58
14:26:09,00:08:29
14:27:01,00:09:03
14:28:04,N/A
14:33:05,00:06:40
14:36:11,00:05:50
14:39:41,00:06:30
14:45:26,00:03:14
14:47:40,00:06:16
14:52:09,00:05:35
14:52:52,00:06:54
14:52:53,00:09:28
14:56:45,00:07:13
14:58:44,00:07:11
14:59:02,00:08:52
15:02:16,00:07:48
15:02:20,N/A
15:02:54,00:11:25
15:03:29,N/A
15:04:01,00:11:57
15:04:04,N/A
15:05:55,N/A
15:09:50,00:11:08
15:10:21,00:12:37
15:12:27,00:11:36
15:12:31,N/A
15:14:38,00:12:31
15:15:50,N/A
15:16:02,00:12:41
15:16:05,N/A
15:18:38,N/A
15:19:15,N/A
15:19:21,N/A
15:19:25,N/A
15:20:15,N/A
15:21:37,00:09:52
15:22:05,N/A
15:22:20,N/A
15:22:47,N/A
15:23:25,00:09:31
15:23:29,N/A
15:24:27,00:10:55
15:24:39,N/A
15:25:32,N/A
15:26:55,N/A
15:27:57,00:11:28
15:29:27,00:11:48
15:29:44,N/A
15:29:51,N/A
15:31:26,N/A
15:31:45,00:11:32
15:31:55,N/A
15:32:38,N/A
15:33:00,00:11:38
15:33:18,N/A
15:34:05,N/A
15:34:42,N/A
15:34:45,N/A
15:35:14,N/A
15:35:20,N/A
15:35:53,00:10:10
15:36:44,N/A
15:37:03,N/A
15:37:40,N/A
15:37:44,N/A
15:38:05,N/A
15:38:07,N/A
15:39:39,00:08:36
15:40:44,N/A
15:42:33,00:08:26
15:43:19,00:09:19
15:43:23,N/A
15:43:29,N/A
15:43:40,N/A
15:43:41,N/A
15:43:45,N/A
15:44:02,N/A
15:44:21,N/A
15:45:49,00:07:38
15:45:53,N/A
15:46:10,00:08:10
15:47:25,N/A
15:47:41,N/A
15:47:54,N/A
15:49:26,00:07:15
15:50:15,N/A
15:50:28,N/A
15:51:00,00:07:12
15:51:18,N/A
15:52:25,N/A
15:52:41,00:08:26
15:53:16,N/A
15:55:01,00:07:38
15:55:18,00:13:23
15:55:51,N/A
15:57:41,00:12:41
15:58:27,00:16:40
15:58:35,N/A
15:59:03,N/A
15:59:26,N/A
15:59:34,N/A
15:59:40,N/A
16:00:02,N/A
16:00:39,N/A
16:01:16,00:15:27
16:01:46,N/A
16:02:49,00:16:12
16:03:04,N/A
16:03:55,N/A
16:04:09,N/A
16:04:52,N/A
16:07:09,N/A
16:07:40,N/A
