arrival_time,wait_time
10:07:30,00:02:26
10:30:48,00:04:00
10:49:01,00:01:13
10:49:43,00:02:46
10:50:30,00:04:10
10:50:49,00:01:28
10:51:03,00:04:18
10:53:54,00:02:02
10:57:35,00:02:36
10:59:03,00:01:42
10:59:04,00:01:17
11:00:06,00:02:05
11:01:20,00:02:34
11:01:45,00:01:39
11:04:09,00:01:08
11:05:06,00:01:57
11:07:13,00:01:45
11:08:28,00:03:43
11:08:30,00:02:58
11:09:09,00:05:06
11:09:40,00:02:44
11:09:45,00:04:10
11:10:18,00:07:43
11:11:44,00:05:04
11:12:08,00:05:14
11:12:15,00:06:42
11:12:41,00:07:06
11:12:51,00:08:21
11:13:08,00:09:10
11:13:59,00:09:28
11:14:34,00:11:14
11:15:35,00:12:02
11:16:32,00:09:46
11:17:17,00:11:07
11:17:41,00:11:18
11:17:57,00:11:48
11:18:25,00:14:09
11:18:28,00:13:34
11:18:55,00:14:39
11:19:02,00:16:39
11:19:09,00:15:19
11:19:33,00:18:24
11:20:18,00:17:50
11:20:19,00:16:47
11:20:33,00:18:14
11:20:46,N/A
11:20:48,N/A
11:20:53,N/A
11:21:02,N/A
11:21:29,00:20:57
11:22:15,N/A
11:22:23,00:18:22
11:23:14,N/A
11:23:16,N/A
11:23:25,N/A
11:23:43,00:16:50
11:23:47,N/A
11:24:17,N/A
11:24:42,N/A
11:25:04,N/A
11:25:35,N/A
11:27:06,00:17:22
11:27:09,00:22:28
11:27:14,N/A
11:28:40,00:16:21
11:30:29,00:15:19
11:30:32,00:15:29
11:30:45,00:16:35
11:31:10,N/A
11:31:14,N/A
11:31:16,N/A
11:31:25,N/A
11:31:30,N/A
11:32:02,N/A
11:33:00,00:14:13
11:33:13,00:16:51
11:33:19,N/A
11:33:19,N/A
11:34:00,00:16:55
11:35:13,00:18:21
11:35:50,00:15:28
11:36:11,N/A
11:38:03,00:13:58
11:38:14,00:19:52
11:38:29,00:15:34
11:39:08,00:17:22
11:39:26,N/A
11:39:51,N/A
11:40:18,N/A
11:40:27,N/A
11:40:29,N/A
11:41:22,00:14:46
11:41:25,00:16:31
11:41:54,N/A
11:41:57,N/A
11:42:12,N/A
11:43:22,00:17:09
11:44:05,N/A
11:44:24,N/A
11:44:55,00:15:44
11:45:20,00:15:01
11:45:21,N/A
11:45:40,N/A
11:45:49,00:19:05
11:46:49,00:17:06
11:46:57,N/A
11:48:31,00:15:21
11:49:55,00:17:06
11:50:51,00:15:55
11:51:02,00:16:34
11:51:31,00:18:11
11:51:40,00:17:49
11:52:03,00:17:30
11:52:20,N/A
11:52:20,N/A
11:53:30,N/A
11:55:27,00:15:48
11:55:37,00:17:37
11:55:39,N/A
11:55:58,N/A
11:56:23,00:18:14
11:58:24,00:16:06
11:59:06,00:16:34
12:00:56,00:16:40
12:03:25,00:14:23
12:04:57,00:12:40
12:05:30,00:14:37
12:05:34,00:15:00
12:05:56,00:14:52
12:07:21,00:17:29
12:07:50,00:14:44
12:09:35,00:14:54
12:10:23,00:14:03
12:12:30,00:14:34
12:12:44,00:14:15
12:16:38,00:10:48
12:17:08,00:15:03
12:18:09,00:11:37
12:21:31,00:07:29
12:21:36,00:09:25
12:21:56,00:09:07
12:22:14,00:10:10
12:23:25,00:10:27
12:23:44,00:14:12
12:23:55,00:10:57
12:26:05,00:10:54
12:26:13,00:11:15
12:30:42,00:09:44
12:32:29,00:09:49
12:32:49,00:07:08
12:32:53,00:17:04
12:34:21,00:07:33
12:34:36,00:13:17
12:35:10,00:08:10
12:35:37,00:11:29
12:36:14,00:13:43
12:36:55,00:12:55
12:37:23,00:14:23
12:39:18,00:12:46
12:41:41,00:11:08
12:42:17,00:10:31
12:43:20,00:12:07
12:43:20,00:15:17
12:44:18,00:12:18
12:46:11,00:11:32
12:46:35,00:15:58
12:49:23,00:08:54
12:49:29,00:13:02
12:49:40,00:11:57
12:49:44,00:14:06
12:52:01,00:11:57
12:52:48,00:13:27
12:53:02,00:14:16
12:53:15,00:12:37
12:53:25,00:14:56
12:54:16,00:14:58
12:54:39,00:14:20
12:55:08,00:15:44
12:55:18,00:15:57
12:55:26,N/A
12:55:29,00:20:32
12:55:32,N/A
12:56:56,00:16:47
12:58:19,00:15:09
12:58:27,00:16:17
12:59:49,00:14:39
13:00:53,N/A
13:00:58,N/A
13:01:03,N/A
13:01:51,00:14:04
13:02:10,N/A
13:02:12,N/A
13:02:17,N/A
13:02:19,N/A
13:02:24,N/A
13:02:24,N/A
13:03:16,00:13:16
13:03:51,00:15:13
13:04:01,00:13:18
13:04:25,00:13:44
13:05:02,N/A
13:05:34,N/A
13:05:49,N/A
13:06:07,00:17:25
13:06:18,00:13:20
13:06:21,N/A
13:07:20,00:13:10
13:07:53,N/A
13:08:23,00:14:14
13:08:41,N/A
13:10:08,00:13:04
13:10:13,00:13:35
13:10:28,N/A
13:10:32,N/A
13:10:44,N/A
13:10:52,N/A
13:11:49,00:14:42
13:11:57,00:12:47
13:12:10,N/A
13:12:35,N/A
13:12:51,N/A
13:14:17,00:12:33
13:14:21,00:12:52
13:14:26,N/A
13:14:44,00:15:15
13:15:27,00:15:26
13:16:04,00:14:21
13:17:22,00:14:25
13:17:30,00:21:27
13:17:32,00:16:23
13:18:04,N/A
13:18:24,00:15:46
13:18:53,N/A
