group_id,service_time
5,00:01:28
7,00:01:17
9,00:03:04
14,00:01:39
17,00:00:56
22,00:02:58
25,00:04:10
27,00:01:54
28,00:02:36
29,00:05:37
32,00:04:36
35,00:03:11
49,00:03:40
63,00:02:37
65,00:08:52
69,00:02:56
70,00:03:57
101,00:04:01
106,00:03:24
114,00:04:55
121,00:02:51
122,00:02:56
126,00:03:11
129,00:03:00
130,00:03:41
135,00:05:12
136,00:02:30
146,00:05:45
151,00:02:01
155,00:10:00
162,00:02:52
164,00:05:57
166,00:03:47
174,00:06:47
176,00:02:59
182,00:03:42
196,00:01:18
202,00:06:13
219,00:03:12
222,00:08:32
231,00:01:12
232,00:02:29
236,00:01:50
240,00:04:22
274,00:03:48
279,00:03:24
284,00:02:48
287,00:02:38
289,00:03:00
303,00:02:40
305,00:05:01
310,00:00:57
313,00:03:57
334,00:01:34
335,00:06:51
343,00:01:51
347,00:03:12
350,00:02:43
351,00:01:04
360,00:02:24
361,00:02:48
365,00:03:28
370,00:04:04
375,00:01:31
378,00:05:38
380,00:02:02
384,00:03:29
386,00:04:25
388,00:01:38
391,00:01:45
398,00:01:15
399,00:01:31
401,00:04:59
404,00:01:22
408,00:04:42
411,00:02:42
413,00:02:19
418,00:01:10
422,00:04:00
425,00:04:35
430,00:01:51
436,00:05:18
437,00:04:57
443,00:02:55
451,00:04:55
460,00:03:37
464,00:02:51
466,00:04:30
473,00:08:43
476,00:02:49
477,00:01:51
488,00:02:51
494,00:02:35
495,00:02:58
496,00:01:50
503,00:02:20
509,00:01:31
511,00:01:08
512,00:02:38
516,00:02:00
520,00:02:39
522,00:02:41
523,00:07:27
529,00:03:11
535,00:02:47
538,00:03:24
544,00:01:11
549,00:03:11
551,00:01:50
553,00:00:56
554,00:02:56
555,00:03:27
557,00:02:01
563,00:01:13
565,00:05:43
571,00:03:15
577,00:03:28
583,00:04:59
590,00:02:07
593,00:04:02
598,00:01:47
599,00:02:06
601,00:01:18
608,00:04:14
609,00:06:00
614,00:01:34
620,00:06:19
