group_id,service_time
2,00:04:20
4,00:05:08
11,00:04:53
17,00:02:36
19,00:04:17
22,00:00:47
26,00:01:48
27,00:01:55
29,00:02:43
32,00:02:14
34,00:01:54
35,00:00:52
39,00:02:07
46,00:02:58
49,00:02:55
50,00:05:23
56,00:02:49
57,00:02:13
60,00:02:37
61,00:01:47
62,00:02:08
72,00:04:52
85,00:02:17
90,00:01:53
93,00:02:50
95,00:00:39
110,00:01:21
113,00:02:11
119,00:03:36
120,00:03:53
126,00:03:46
131,00:04:35
133,00:02:37
136,00:02:35
137,00:01:35
140,00:04:08
146,00:03:38
147,00:04:58
149,00:02:59
152,00:01:47
154,00:03:12
157,00:00:54
159,00:02:42
161,00:03:33
163,00:03:13
166,00:05:09
173,00:01:38
175,00:01:32
181,00:03:49
189,00:01:38
190,00:04:52
197,00:02:44
202,00:02:11
209,00:03:32
216,00:01:54
227,00:01:07
229,00:02:49
235,00:03:22
256,00:01:55
258,00:07:17
262,00:02:49
264,00:02:33
273,00:02:44
294,00:01:57
298,00:02:31
305,00:03:33
311,00:02:16
319,00:02:02
323,00:01:41
327,00:05:55
337,00:02:01
338,00:00:49
344,00:05:09
345,00:03:24
354,00:02:34
356,00:02:10
359,00:02:42
360,00:03:26
364,00:07:40
365,00:01:07
368,00:02:58
372,00:03:18
377,00:05:18
378,00:03:18
381,00:08:57
390,00:10:45
393,00:01:25
403,00:03:38
410,00:04:33
413,00:01:17
414,00:02:09
415,00:00:59
417,00:03:02
418,00:03:56
419,00:02:45
429,00:01:57
431,00:03:09
436,00:00:59
438,00:05:31
449,00:09:57
454,00:04:18
455,00:02:35
470,00:02:32
475,00:01:26
487,00:01:55
488,00:01:15
489,00:03:10
493,00:02:42
495,00:03:23
497,00:00:52
500,00:03:03
501,00:03:34
508,00:03:30
510,00:04:03
517,00:03:59
518,00:00:34
524,00:01:26
529,00:04:09
530,00:06:24
534,00:03:51
542,00:09:48
560,00:04:30
564,00:04:08
566,00:00:25
567,00:05:06
574,00:04:03
577,00:03:34
579,00:02:56
583,00:02:01
586,00:01:54
595,00:02:29
600,00:02:52
610,00:07:34
614,00:03:56
616,00:00:41
617,00:01:43
620,00:01:48
631,00:04:08
634,00:04:11
636,00:04:31
639,00:01:38
642,00:01:16
643,00:03:09
