group_id,service_time
1,00:03:47
3,00:01:10
5,00:01:17
6,00:01:15
8,00:02:08
10,00:02:05
13,00:01:41
14,00:01:00
15,00:01:32
16,00:00:53
18,00:02:11
20,00:01:45
23,00:01:44
25,00:04:49
28,00:01:29
30,00:02:22
33,00:03:35
38,00:02:39
40,00:02:58
43,00:02:51
44,00:01:54
48,00:02:55
52,00:01:59
53,00:01:18
64,00:04:26
68,00:05:45
70,00:01:44
76,00:01:40
77,00:01:50
82,00:02:19
92,00:02:17
98,00:01:09
103,00:02:30
106,00:02:41
118,00:02:47
121,00:03:37
123,00:02:26
124,00:02:39
127,00:04:17
128,00:04:18
132,00:01:31
135,00:01:20
139,00:02:31
143,00:05:11
144,00:01:57
145,00:04:49
150,00:01:15
151,00:03:16
153,00:02:35
158,00:03:44
162,00:03:02
167,00:03:05
168,00:00:48
169,00:01:38
174,00:02:20
180,00:02:49
184,00:02:27
185,00:01:15
195,00:02:18
198,00:02:14
205,00:02:50
206,00:01:41
208,00:01:11
213,00:01:45
221,00:02:20
224,00:01:24
225,00:06:20
228,00:01:12
230,00:01:58
238,00:04:00
249,00:07:45
277,00:02:35
283,00:02:28
301,00:02:47
304,00:02:52
308,00:02:21
324,00:02:56
330,00:03:34
333,00:02:13
339,00:02:13
340,00:02:16
342,00:02:49
346,00:01:15
347,00:01:53
348,00:03:33
349,00:01:13
352,00:02:03
358,00:01:30
361,00:03:39
362,00:02:58
367,00:03:34
369,00:02:52
371,00:01:46
373,00:04:36
375,00:03:26
379,00:03:54
380,00:01:53
383,00:04:40
384,00:03:01
386,00:01:39
388,00:04:29
394,00:01:53
395,00:03:58
397,00:00:43
398,00:01:49
400,00:01:35
402,00:02:33
404,00:02:40
408,00:04:27
412,00:05:47
416,00:03:28
421,00:02:12
425,00:01:44
428,00:02:05
434,00:05:20
437,00:01:21
440,00:05:25
441,00:01:21
445,00:03:15
447,00:01:41
456,00:03:32
458,00:01:14
459,00:01:58
466,00:01:48
478,00:02:21
482,00:02:05
490,00:03:28
492,00:02:42
494,00:03:36
503,00:01:30
505,00:03:11
507,00:01:42
509,00:03:11
511,00:04:37
513,00:03:10
514,00:03:02
516,00:02:27
519,00:01:03
523,00:01:04
525,00:02:49
527,00:04:58
535,00:03:45
536,00:02:42
539,00:02:13
541,00:02:27
554,00:04:15
555,00:04:38
563,00:02:53
571,00:10:53
580,00:01:00
582,00:02:11
592,00:02:59
594,00:03:13
599,00:03:36
606,00:02:59
613,00:02:41
615,00:03:37
618,00:01:49
619,00:01:39
626,00:02:23
627,00:01:06
628,00:03:31
629,00:02:15
632,00:01:41
635,00:01:31
637,00:02:01
638,00:02:19
640,00:04:01
641,00:02:25
644,00:01:31
645,00:02:18
646,00:01:40
647,00:01:06
648,00:00:56
