group_id,service_time
13,00:04:21
16,00:02:08
21,00:03:23
24,00:01:41
25,00:02:07
33,00:01:09
35,00:03:33
36,00:04:12
48,00:03:40
49,00:02:00
51,00:01:55
53,00:01:44
55,00:01:32
59,00:03:56
64,00:03:11
70,00:01:53
71,00:02:37
81,00:02:31
87,00:08:33
92,00:01:33
94,00:02:35
98,00:04:49
103,00:00:47
112,00:02:15
115,00:03:41
124,00:09:27
125,00:01:26
129,00:01:58
130,00:02:36
139,00:02:51
140,00:04:22
148,00:02:41
161,00:05:35
169,00:02:08
170,00:02:37
174,00:01:16
180,00:02:28
182,00:04:11
185,00:04:25
192,00:05:07
205,00:06:40
212,00:13:54
220,00:02:19
238,00:02:04
246,00:01:36
256,00:03:13
258,00:02:31
261,00:02:03
263,00:02:34
264,00:01:41
266,00:02:03
270,00:00:55
274,00:06:13
284,00:03:36
290,00:04:38
297,00:02:10
299,00:07:45
303,00:01:13
308,00:02:42
320,00:02:28
323,00:03:29
325,00:03:03
327,00:04:19
335,00:01:58
336,00:02:14
338,00:04:35
344,00:02:07
348,00:01:26
353,00:01:06
355,00:02:20
358,00:03:01
361,00:02:16
367,00:02:14
372,00:01:43
376,00:02:43
377,00:03:18
387,00:01:40
393,00:03:15
403,00:02:51
407,00:03:25
408,00:02:03
414,00:03:10
415,00:01:31
418,00:01:29
422,00:01:11
427,00:02:43
432,00:04:12
437,00:04:51
439,00:02:17
441,00:01:48
449,00:00:53
450,00:03:15
453,00:02:22
