time,length
00:00:00,0
10:43:33,1
10:43:33,0
10:47:33,1
10:47:33,0
10:50:28,1
10:50:28,0
10:51:29,1
10:51:29,0
10:58:21,1
10:58:21,0
11:00:58,1
11:00:58,0
11:01:48,1
11:01:48,0
11:01:59,1
11:01:59,0
11:02:14,1
11:02:14,0
11:02:36,1
11:03:49,2
11:04:05,3
11:04:09,2
11:04:50,1
11:05:03,0
11:05:46,1
11:06:04,0
11:08:07,1
11:08:07,0
11:08:29,1
11:08:29,0
11:10:19,1
11:10:19,0
11:10:56,1
11:10:56,0
11:10:57,1
11:10:57,0
11:11:13,1
11:11:13,0
11:11:48,1
11:12:38,0
11:12:50,1
11:13:04,0
11:13:06,1
11:13:28,0
11:14:31,1
11:14:46,0
11:15:14,1
11:15:14,0
11:15:50,1
11:15:50,0
11:16:12,1
11:16:12,0
11:16:36,1
11:16:53,0
11:18:18,1
11:18:18,0
11:18:40,1
11:18:40,0
11:20:03,1
11:20:03,0
11:22:07,1
11:22:07,0
11:22:20,1
11:22:20,0
11:22:32,1
11:22:32,0
11:23:14,1
11:23:14,0
11:24:53,1
11:24:53,0
11:25:16,1
11:25:16,0
11:25:26,1
11:25:26,0
11:26:01,1
11:26:01,0
11:26:41,1
11:26:44,0
11:26:59,1
11:27:07,0
11:27:55,1
11:27:55,0
11:28:27,1
11:28:42,2
11:28:50,1
11:29:06,2
11:29:12,3
11:30:11,2
11:30:17,1
11:30:33,0
11:31:27,1
11:31:27,0
11:32:28,1
11:32:28,0
11:32:34,1
11:32:48,0
11:33:17,1
11:33:22,0
11:34:16,1
11:34:56,0
11:35:58,1
11:36:10,2
11:36:17,1
11:36:17,0
11:36:45,1
11:37:12,2
11:37:18,1
11:37:22,0
11:37:38,1
11:37:57,2
11:38:03,3
11:38:40,4
11:39:18,3
11:39:19,4
11:39:19,5
11:39:21,6
11:39:21,7
11:39:43,8
11:40:36,7
11:40:51,6
11:41:02,5
11:41:13,6
11:41:44,7
11:41:45,8
11:41:51,9
11:41:59,8
11:42:07,9
11:42:29,8
11:42:31,7
11:42:34,6
11:43:17,7
11:44:22,8
11:44:36,7
11:44:48,8
11:44:49,7
11:45:08,8
11:45:12,7
11:46:11,6
11:46:14,5
11:46:27,6
11:47:14,5
11:47:52,4
11:48:39,3
11:48:51,2
