group_id,service_time
15,00:07:44
17,00:02:35
19,00:01:09
20,00:02:24
29,00:03:55
30,00:03:11
41,00:03:53
42,00:01:00
43,00:03:35
48,00:05:17
49,00:01:55
53,00:01:29
59,00:04:45
64,00:02:57
65,00:06:27
77,00:03:41
90,00:01:43
95,00:02:47
105,00:05:48
121,00:08:17
129,00:01:51
131,00:02:27
138,00:02:10
140,00:01:44
142,00:03:35
143,00:01:18
149,00:01:18
152,00:02:27
159,00:01:24
162,00:04:15
163,00:08:29
168,00:01:04
169,00:00:44
174,00:01:21
175,00:02:06
182,00:04:06
185,00:02:45
187,00:02:57
189,00:02:23
196,00:05:15
197,00:02:35
201,00:03:47
219,00:03:03
220,00:04:22
221,00:05:28
244,00:02:11
247,00:02:52
250,00:05:50
256,00:03:48
262,00:04:56
266,00:01:22
280,00:02:17
289,00:02:39
296,00:03:37
307,00:08:16
310,00:03:43
317,00:02:26
318,00:04:11
327,00:02:46
329,00:01:33
333,00:05:35
340,00:01:45
341,00:06:54
345,00:01:01
352,00:04:20
359,00:03:00
367,00:02:52
375,00:02:43
376,00:02:20
378,00:03:09
388,00:02:29
391,00:01:06
393,00:04:14
401,00:02:19
407,00:00:55
408,00:01:27
415,00:05:58
416,00:00:56
428,00:01:26
429,00:03:11
430,00:02:50
434,00:03:23
441,00:05:57
